tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,
1909,2018-01-02 07:28:13,2018-01-02 08:00:03,149,175 N Harvard St,42.363796,-71.129164,159,S Huntington Ave at Heath St,42.32760387040573,-71.11089169979095,751,Subscriber,1993,2,
636,2018-01-02 07:29:37,2018-01-02 07:40:13,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,31,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303,787,Subscriber,1979,1,
358,2018-01-02 07:29:54,2018-01-02 07:35:52,69,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338,11,Longwood Ave at Binney St,42.338629,-71.1065,1909,Subscriber,1984,1,
391,2018-01-02 07:30:09,2018-01-02 07:36:40,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1769,Subscriber,1969,1,
987,2018-01-02 07:30:18,2018-01-02 07:46:45,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191315,58,Beacon St at Arlington St,42.35554932336134,-71.07284188270569,1779,Subscriber,1957,1,
304,2018-01-02 07:30:51,2018-01-02 07:35:56,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,695,Subscriber,1969,1,
412,2018-01-02 07:31:25,2018-01-02 07:38:18,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,105,Subscriber,1975,2,
239,2018-01-02 07:32:11,2018-01-02 07:36:10,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1774,Subscriber,1990,1,
938,2018-01-02 07:33:58,2018-01-02 07:49:36,159,S Huntington Ave at Heath St,42.32760387040573,-71.11089169979095,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,964,Subscriber,1988,1,
899,2018-01-02 07:35:44,2018-01-02 07:50:43,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,42,Boylston St at Arlington St TEMPORARY WINTER LOCATION,42.352583438376996,-71.06766249993596,1913,Subscriber,1955,1,
988,2018-01-02 07:38:23,2018-01-02 07:54:51,115,Porter Square Station,42.387995,-71.119084,189,Kendall T,42.362427842912396,-71.08495473861694,690,Subscriber,1981,1,
615,2018-01-02 07:39:10,2018-01-02 07:49:25,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1930,Subscriber,1990,1,
464,2018-01-02 07:39:36,2018-01-02 07:47:21,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,49,Stuart St at Charles St,42.351146,-71.066289,1248,Subscriber,1988,1,
844,2018-01-02 07:40:34,2018-01-02 07:54:38,47,Cross St at Hanover St,42.362811,-71.056067,141,Kendall Street,42.363560158429884,-71.08216792345047,369,Subscriber,1994,1,
241,2018-01-02 07:41:50,2018-01-02 07:45:51,102,Powder House Circle - Nathan Tufts Park,42.400877,-71.116772,100,Davis Square,42.396969,-71.123024,943,Subscriber,1994,2,
566,2018-01-02 07:42:05,2018-01-02 07:51:32,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,6,Cambridge St at Joy St,42.361199417496216,-71.06519486764228,930,Subscriber,1968,2,
604,2018-01-02 07:42:42,2018-01-02 07:52:46,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,228,One Memorial Drive,42.361619320766856,-71.0804355052096,1684,Subscriber,1986,1,
164,2018-01-02 07:43:29,2018-01-02 07:46:13,189,Kendall T,42.362427842912396,-71.08495473861694,117,Binney St / Sixth St,42.366095,-71.086388,846,Subscriber,1987,1,
324,2018-01-02 07:45:49,2018-01-02 07:51:14,47,Cross St at Hanover St,42.362811,-71.056067,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,306,Subscriber,1953,1,
323,2018-01-02 07:46:45,2018-01-02 07:52:08,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,180,Mt Auburn,42.37478628706384,-71.13320231437683,1893,Subscriber,1990,1,
637,2018-01-02 07:47:11,2018-01-02 07:57:49,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,23,Boston City Hall - 28 State St,42.35892,-71.057629,1911,Subscriber,1970,1,
458,2018-01-02 07:47:48,2018-01-02 07:55:26,31,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303,135,ID Building East,42.344827,-71.028664,182,Subscriber,1971,1,
793,2018-01-02 07:48:02,2018-01-02 08:01:16,119,South Boston Library - 646 E Broadway,42.335741,-71.03877,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,1731,Subscriber,1994,1,
488,2018-01-02 07:48:07,2018-01-02 07:56:16,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,58,Beacon St at Arlington St,42.35554932336134,-71.07284188270569,804,Subscriber,1967,1,
247,2018-01-02 07:48:36,2018-01-02 07:52:44,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,1678,Subscriber,1974,1,
364,2018-01-02 07:50:12,2018-01-02 07:56:17,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,59,Chinatown Gate Plaza,42.351356,-71.059367,1213,Subscriber,1991,1,
776,2018-01-02 07:50:38,2018-01-02 08:03:35,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,247,Subscriber,1977,1,
474,2018-01-02 07:52:08,2018-01-02 08:00:03,26,Washington St at Waltham St,42.341522,-71.068922,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,261,Subscriber,1971,1,
276,2018-01-02 07:52:26,2018-01-02 07:57:03,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,151,Surface Rd at India St,42.358155,-71.052163,1019,Subscriber,1963,1,
311,2018-01-02 07:52:40,2018-01-02 07:57:51,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,189,Subscriber,1963,1,
1712,2018-01-02 07:52:41,2018-01-02 08:21:14,6,Cambridge St at Joy St,42.361199417496216,-71.06519486764228,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480377,1539,Subscriber,1968,2,
295,2018-01-02 07:52:49,2018-01-02 07:57:45,179,MIT Vassar St,42.355601213279265,-71.10394477844238,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,410,Subscriber,1992,1,
387,2018-01-02 07:53:25,2018-01-02 07:59:52,81,Boylston St at Washington St,42.352409,-71.062679,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,60,Subscriber,1966,1,
436,2018-01-02 07:53:52,2018-01-02 08:01:09,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,228,One Memorial Drive,42.361619320766856,-71.0804355052096,371,Subscriber,1995,1,
652,2018-01-02 07:54:20,2018-01-02 08:05:13,63,Dorchester Ave at Gillette Park,42.344040510016356,-71.05737626552582,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,1535,Subscriber,1989,1,
415,2018-01-02 07:59:30,2018-01-02 08:06:25,47,Cross St at Hanover St,42.362811,-71.056067,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,907,Subscriber,1986,1,
339,2018-01-02 08:01:32,2018-01-02 08:07:12,57,Columbus Ave at Massachusetts Ave,42.340542615516355,-71.08138847914233,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,1752,Subscriber,1991,2,
1434,2018-01-02 08:02:23,2018-01-02 08:26:18,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,33,Kenmore Square,42.348706,-71.097009,1083,Subscriber,1958,1,
1714,2018-01-02 08:02:28,2018-01-02 08:31:02,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,233,Subscriber,1958,1,
503,2018-01-02 08:03:30,2018-01-02 08:11:54,6,Cambridge St at Joy St,42.361199417496216,-71.06519486764228,192,Purchase St at Pearl St,42.354659,-71.053181,455,Subscriber,1980,1,
390,2018-01-02 08:05:23,2018-01-02 08:11:53,60,Charles Circle - Charles St at Cambridge St TEMPORARY WINTER LOCATION,42.36075761041193,-71.07132909824031,35,Arch St at Franklin St,42.35581929709065,-71.05887290099417,132,Subscriber,1991,1,
1429,2018-01-02 08:05:45,2018-01-02 08:29:34,139,Dana Park,42.361780439606044,-71.10809952020645,151,Surface Rd at India St,42.358155,-71.052163,1931,Subscriber,1979,1,
484,2018-01-02 08:06:35,2018-01-02 08:14:39,17,Soldiers Field Park - 111 Western Ave,42.36514362978903,-71.11987173557281,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,668,Subscriber,1981,1,
708,2018-01-02 07:26:52,2018-01-02 07:38:40,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1266,Subscriber,1982,1,
484,2018-01-02 08:08:26,2018-01-02 08:16:31,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,42,Boylston St at Arlington St TEMPORARY WINTER LOCATION,42.352583438376996,-71.06766249993596,1789,Subscriber,1980,1,
559,2018-01-02 08:08:41,2018-01-02 08:18:01,192,Purchase St at Pearl St,42.354659,-71.053181,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,408,Subscriber,1981,1,
632,2018-01-02 08:08:54,2018-01-02 08:19:26,17,Soldiers Field Park - 111 Western Ave,42.36514362978903,-71.11987173557281,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,486,Subscriber,1994,1,
933,2018-01-02 08:09:24,2018-01-02 08:24:58,33,Kenmore Square,42.348706,-71.097009,185,Third at Binney,42.36544486137399,-71.08277142047882,136,Subscriber,1970,1,
1520,2018-01-02 08:10:27,2018-01-02 08:35:48,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,856,Subscriber,1980,1,
350,2018-01-02 08:10:35,2018-01-02 08:16:26,157,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,35,Arch St at Franklin St,42.35581929709065,-71.05887290099417,1745,Subscriber,1981,2,
330,2018-01-02 08:10:42,2018-01-02 08:16:12,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1663,Subscriber,1994,1,
1150,2018-01-02 08:11:23,2018-01-02 08:30:34,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1908,Subscriber,1971,1,
745,2018-01-02 08:12:25,2018-01-02 08:24:51,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,1676,Subscriber,1988,1,
319,2018-01-02 08:13:48,2018-01-02 08:19:08,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,151,Surface Rd at India St,42.358155,-71.052163,959,Subscriber,1961,1,
350,2018-01-02 08:14:18,2018-01-02 08:20:08,177,University Park,42.36264779118595,-71.10006093978882,141,Kendall Street,42.363560158429884,-71.08216792345047,313,Subscriber,1989,1,
483,2018-01-02 08:14:44,2018-01-02 08:22:48,60,Charles Circle - Charles St at Cambridge St TEMPORARY WINTER LOCATION,42.36075761041193,-71.07132909824031,47,Cross St at Hanover St,42.362811,-71.056067,513,Subscriber,1986,1,
1218,2018-01-02 08:15:10,2018-01-02 08:35:28,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,117,Binney St / Sixth St,42.366095,-71.086388,682,Subscriber,1967,2,
1950,2018-01-02 08:15:18,2018-01-02 08:47:49,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,1858,Subscriber,1969,2,
640,2018-01-02 08:16:17,2018-01-02 08:26:58,60,Charles Circle - Charles St at Cambridge St TEMPORARY WINTER LOCATION,42.36075761041193,-71.07132909824031,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,1586,Subscriber,1992,1,
887,2018-01-02 08:16:21,2018-01-02 08:31:09,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,189,Kendall T,42.362427842912396,-71.08495473861694,1890,Subscriber,1971,1,
334,2018-01-02 08:16:43,2018-01-02 08:22:18,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,185,Third at Binney,42.36544486137399,-71.08277142047882,1769,Subscriber,1983,1,
503,2018-01-02 08:17:21,2018-01-02 08:25:44,152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,23,Boston City Hall - 28 State St,42.35892,-71.057629,1080,Subscriber,1984,1,
218,2018-01-02 08:17:30,2018-01-02 08:21:09,189,Kendall T,42.362427842912396,-71.08495473861694,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1318,Subscriber,1983,2,
859,2018-01-02 08:17:52,2018-01-02 08:32:12,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,607,Subscriber,1976,1,
459,2018-01-02 08:18:32,2018-01-02 08:26:11,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,141,Kendall Street,42.363560158429884,-71.08216792345047,1530,Subscriber,1986,2,
210,2018-01-02 08:19:00,2018-01-02 08:22:30,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,772,Subscriber,1981,1,
565,2018-01-02 08:19:24,2018-01-02 08:28:50,161,W Broadway at D St,42.3391085,-71.0514432,192,Purchase St at Pearl St,42.354659,-71.053181,423,Subscriber,1974,1,
968,2018-01-02 08:19:42,2018-01-02 08:35:51,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,1782,Subscriber,1973,1,
304,2018-01-02 08:20:12,2018-01-02 08:25:17,57,Columbus Ave at Massachusetts Ave,42.340542615516355,-71.08138847914233,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,1910,Subscriber,1978,1,
936,2018-01-02 08:20:16,2018-01-02 08:35:52,47,Cross St at Hanover St,42.362811,-71.056067,228,One Memorial Drive,42.361619320766856,-71.0804355052096,722,Subscriber,1989,2,
1165,2018-01-02 08:20:29,2018-01-02 08:39:55,189,Kendall T,42.362427842912396,-71.08495473861694,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,64,Subscriber,1983,2,
427,2018-01-02 08:20:30,2018-01-02 08:27:38,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,146,Subscriber,1986,2,
538,2018-01-02 08:20:51,2018-01-02 08:29:50,161,W Broadway at D St,42.3391085,-71.0514432,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,1257,Subscriber,1987,1,
721,2018-01-02 08:20:53,2018-01-02 08:32:54,77,Somerville City Hall,42.386844,-71.09812,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,538,Subscriber,1987,1,
198,2018-01-02 08:23:14,2018-01-02 08:26:33,102,Powder House Circle - Nathan Tufts Park,42.400877,-71.116772,100,Davis Square,42.396969,-71.123024,1302,Subscriber,1984,1,
476,2018-01-02 08:24:14,2018-01-02 08:32:11,60,Charles Circle - Charles St at Cambridge St TEMPORARY WINTER LOCATION,42.36075761041193,-71.07132909824031,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,626,Subscriber,1992,2,
465,2018-01-02 08:24:53,2018-01-02 08:32:38,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1587,Subscriber,1979,1,
567,2018-01-02 08:25:34,2018-01-02 08:35:02,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,404,Subscriber,1972,1,
486,2018-01-02 08:25:41,2018-01-02 08:33:47,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,136,ID Building West,42.344796,-71.031614,261,Subscriber,1969,1,
1077,2018-01-02 08:26:10,2018-01-02 08:44:08,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1723,Subscriber,1988,2,
712,2018-01-02 08:26:12,2018-01-02 08:38:04,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,157,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,1640,Subscriber,1988,1,
244,2018-01-02 08:26:41,2018-01-02 08:30:45,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,457,Subscriber,1977,1,
452,2018-01-02 08:27:09,2018-01-02 08:34:42,94,Main St at Austin St,42.375603,-71.064608,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1552,Subscriber,1984,1,
646,2018-01-02 08:28:53,2018-01-02 08:39:39,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,1528,Subscriber,1977,1,
501,2018-01-02 08:29:10,2018-01-02 08:37:32,143,EF - North Point Park,42.369885,-71.069957,44,Congress St at North St,42.360613,-71.057452,493,Subscriber,1995,2,
1448,2018-01-02 08:31:10,2018-01-02 08:55:18,125,Hyde Square - Barbara St at Centre St,42.32176525723952,-71.10984160567114,44,Congress St at North St,42.360613,-71.057452,1853,Subscriber,1970,1,
405,2018-01-02 08:31:42,2018-01-02 08:38:28,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,31,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303,753,Subscriber,1992,1,
337,2018-01-02 08:32:06,2018-01-02 08:37:44,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,44,Congress St at North St,42.360613,-71.057452,277,Subscriber,1980,1,
