tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,
452,2018-02-01 15:08:51,2018-02-01 15:16:24,59,Chinatown Gate Plaza,42.351356,-71.059367,4,Tremont St at E Berkeley St,42.345392,-71.069616,1290,Subscriber,1961,1,
225,2018-02-01 15:09:19,2018-02-01 15:13:04,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1757,Subscriber,1980,1,
892,2018-02-01 15:09:48,2018-02-01 15:24:41,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,47,Cross St at Hanover St,42.362811,-71.056067,311,Subscriber,1988,1,
270,2018-02-01 15:10:11,2018-02-01 15:14:41,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025696,179,Subscriber,1991,1,
314,2018-02-01 15:11:10,2018-02-01 15:16:25,189,Kendall T,42.362427842912396,-71.08495473861694,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,380,Subscriber,1988,2,
423,2018-02-01 15:12:31,2018-02-01 15:19:34,143,EF - North Point Park,42.369885,-71.069957,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,411,Subscriber,1982,2,
291,2018-02-01 15:13:45,2018-02-01 15:18:36,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,645,Subscriber,1990,2,
748,2018-02-01 15:14:19,2018-02-01 15:26:48,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,171,Subscriber,1995,2,
88,2018-02-01 15:15:05,2018-02-01 15:16:33,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,189,Kendall T,42.362427842912396,-71.08495473861694,497,Subscriber,1987,1,
631,2018-02-01 15:15:21,2018-02-01 15:25:53,137,Magoun Square at Trum Field,42.398365,-71.107818,71,Conway Park - Somerville Avenue,42.383405,-71.107593,1952,Subscriber,1985,1,
1014,2018-02-01 15:15:34,2018-02-01 15:32:29,94,Main St at Austin St,42.375603,-71.064608,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,817,Subscriber,1972,1,
1195,2018-02-01 15:15:58,2018-02-01 15:35:53,49,Stuart St at Charles St,42.351146,-71.066289,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,1379,Subscriber,1994,1,
1838,2018-02-01 15:16:35,2018-02-01 15:47:14,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,896,Subscriber,1964,1,
438,2018-02-01 15:17:16,2018-02-01 15:24:34,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,54,Tremont St at West St,42.354979,-71.063348,1835,Subscriber,1968,1,
306,2018-02-01 15:18:04,2018-02-01 15:23:10,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1860,Subscriber,1983,1,
121,2018-02-01 15:19:12,2018-02-01 15:21:14,226,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094704,9,Commonwealth Ave at Buick St,42.35062177153799,-71.11288218766276,1771,Subscriber,1999,1,
475,2018-02-01 15:19:41,2018-02-01 15:27:36,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,6,Cambridge St at Joy St,42.361199417496216,-71.06519486764228,501,Subscriber,1983,1,
919,2018-02-01 15:20:23,2018-02-01 15:35:42,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1761,Subscriber,1990,1,
314,2018-02-01 15:20:37,2018-02-01 15:25:51,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,120,Subscriber,1985,1,
1236,2018-02-01 15:20:39,2018-02-01 15:41:16,107,Ames St at Main St,42.3625,-71.08822,69,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338,978,Subscriber,1961,2,
444,2018-02-01 15:21:50,2018-02-01 15:29:15,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,1271,Subscriber,1975,1,
129,2018-02-01 15:22:46,2018-02-01 15:24:55,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,722,Subscriber,1962,2,
1015,2018-02-01 15:23:59,2018-02-01 15:40:55,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,51,Washington St at Lenox St,42.3350989929096,-71.07903778553009,546,Subscriber,1989,1,
653,2018-02-01 15:25:32,2018-02-01 15:36:25,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,905,Subscriber,1993,1,
1338,2018-02-01 15:25:43,2018-02-01 15:48:01,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,69,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338,1849,Subscriber,1977,1,
426,2018-02-01 15:25:47,2018-02-01 15:32:54,56,Dudley Square - Dudley St at Warren St,42.32854046293402,-71.08416482806204,196,Roxbury YMCA - Warren St at MLK Blvd,42.31787329345602,-71.08243077993393,492,Subscriber,1982,0,
469,2018-02-01 15:27:25,2018-02-01 15:35:15,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,115,Porter Square Station,42.387995,-71.119084,399,Subscriber,1986,1,
635,2018-02-01 15:28:56,2018-02-01 15:39:31,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,807,Subscriber,1980,1,
534,2018-02-01 15:29:09,2018-02-01 15:38:03,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,1280,Subscriber,1978,1,
421,2018-02-01 15:29:20,2018-02-01 15:36:22,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,1025,Subscriber,1990,2,
345,2018-02-01 15:29:29,2018-02-01 15:35:14,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1896,Subscriber,1979,1,
343,2018-02-01 15:30:02,2018-02-01 15:35:45,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,797,Subscriber,1983,2,
1773,2018-02-01 15:30:24,2018-02-01 15:59:57,33,Kenmore Square,42.348706,-71.097009,226,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094704,1886,Subscriber,1988,1,
322,2018-02-01 15:30:41,2018-02-01 15:36:03,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,226,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094704,435,Subscriber,1997,1,
302,2018-02-01 15:33:12,2018-02-01 15:38:14,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,17,Soldiers Field Park - 111 Western Ave,42.36514362978903,-71.11987173557281,1842,Subscriber,1990,1,
942,2018-02-01 15:33:14,2018-02-01 15:48:56,177,University Park,42.36264779118595,-71.10006093978882,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480377,1831,Subscriber,1968,1,
212,2018-02-01 15:33:46,2018-02-01 15:37:19,19,Park Dr at Buswell St,42.347241,-71.105301,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,471,Subscriber,1995,2,
647,2018-02-01 15:34:18,2018-02-01 15:45:06,21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,19,Park Dr at Buswell St,42.347241,-71.105301,1644,Subscriber,1996,1,
216,2018-02-01 15:34:21,2018-02-01 15:37:57,131,Jackson Square T Stop,42.32293117195949,-71.10014140605927,125,Hyde Square - Barbara St at Centre St,42.32176525723952,-71.10984160567114,1617,Subscriber,1970,1,
625,2018-02-01 15:34:30,2018-02-01 15:44:56,31,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,876,Subscriber,1958,1,
928,2018-02-01 15:34:43,2018-02-01 15:50:11,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,189,Kendall T,42.362427842912396,-71.08495473861694,274,Subscriber,1933,1,
856,2018-02-01 15:35:00,2018-02-01 15:49:16,44,Congress St at North St,42.360613,-71.057452,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1899,Subscriber,1993,2,
344,2018-02-01 15:35:25,2018-02-01 15:41:10,163,The Lawn on D,42.344792,-71.044024,121,W Broadway at Dorchester St,42.335693,-71.045859,252,Subscriber,1989,1,
141,2018-02-01 15:36:09,2018-02-01 15:38:30,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,47,Cross St at Hanover St,42.362811,-71.056067,1822,Subscriber,1987,1,
424,2018-02-01 15:36:27,2018-02-01 15:43:32,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.3374174845973,-71.10286116600037,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480377,1176,Subscriber,1953,1,
1019,2018-02-01 15:36:56,2018-02-01 15:53:55,81,Boylston St at Washington St,42.352409,-71.062679,117,Binney St / Sixth St,42.366095,-71.086388,268,Subscriber,1981,1,
1138,2018-02-01 15:36:59,2018-02-01 15:55:58,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,100,Davis Square,42.396969,-71.123024,111,Subscriber,1980,1,
217,2018-02-01 15:37:20,2018-02-01 15:40:57,157,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,1751,Subscriber,1991,1,
1317,2018-02-01 15:38:10,2018-02-01 16:00:07,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1910,Subscriber,1987,1,
253,2018-02-01 15:38:35,2018-02-01 15:42:49,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,471,Subscriber,1969,1,
378,2018-02-01 15:38:44,2018-02-01 15:45:03,136,ID Building West,42.344796,-71.031614,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,1942,Subscriber,1981,1,
795,2018-02-01 15:38:51,2018-02-01 15:52:06,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,196,Roxbury YMCA - Warren St at MLK Blvd,42.31787329345602,-71.08243077993393,11,Subscriber,1996,1,
314,2018-02-01 15:39:39,2018-02-01 15:44:53,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,1765,Subscriber,1992,2,
233,2018-02-01 15:40:04,2018-02-01 15:43:58,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08822,40,Subscriber,2000,1,
1214,2018-02-01 15:40:38,2018-02-01 16:00:53,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480377,23,Boston City Hall - 28 State St,42.35892,-71.057629,222,Subscriber,1956,1,
506,2018-02-01 15:40:50,2018-02-01 15:49:17,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,278,Subscriber,1989,1,
391,2018-02-01 15:40:55,2018-02-01 15:47:27,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,802,Subscriber,1946,1,
424,2018-02-01 15:41:50,2018-02-01 15:48:54,42,Boylston St at Arlington St TEMPORARY WINTER LOCATION,42.352583438376996,-71.06766249993596,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,1722,Subscriber,1980,1,
1025,2018-02-01 15:41:52,2018-02-01 15:58:58,189,Kendall T,42.362427842912396,-71.08495473861694,58,Beacon St at Arlington St,42.35554932336134,-71.07284188270569,497,Subscriber,1994,1,
490,2018-02-01 15:42:32,2018-02-01 15:50:43,58,Beacon St at Arlington St,42.35554932336134,-71.07284188270569,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1766,Subscriber,1979,1,
325,2018-02-01 15:42:37,2018-02-01 15:48:02,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,1025,Subscriber,1990,2,
643,2018-02-01 15:43:23,2018-02-01 15:54:07,54,Tremont St at West St,42.354979,-71.063348,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,104,Subscriber,1986,1,
522,2018-02-01 15:43:25,2018-02-01 15:52:08,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,113,Subscriber,1987,2,
86,2018-02-01 15:44:23,2018-02-01 15:45:49,149,175 N Harvard St,42.363796,-71.129164,29,Innovation Lab - 125 Western Ave at Batten Way,42.363732,-71.124565,273,Subscriber,1974,1,
245,2018-02-01 15:44:37,2018-02-01 15:48:42,150,State Street at Channel Center,42.344137,-71.052608,161,W Broadway at D St,42.3391085,-71.0514432,30,Subscriber,1982,1,
660,2018-02-01 15:44:57,2018-02-01 15:55:58,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1791,Subscriber,1985,1,
412,2018-02-01 15:45:12,2018-02-01 15:52:05,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,976,Subscriber,1989,2,
860,2018-02-01 15:46:32,2018-02-01 16:00:52,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,35,Arch St at Franklin St,42.35581929709065,-71.05887290099417,567,Subscriber,1988,2,
1166,2018-02-01 15:47:15,2018-02-01 16:06:41,133,Green Street T Stop - Green St at Amory St,42.310579,-71.107341,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480377,98,Subscriber,1970,1,
404,2018-02-01 15:47:45,2018-02-01 15:54:30,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,47,Cross St at Hanover St,42.362811,-71.056067,899,Subscriber,1988,1,
302,2018-02-01 15:49:14,2018-02-01 15:54:17,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,98,Warren St at Chelsea St,42.371848,-71.060292,874,Subscriber,1958,1,
1196,2018-02-01 15:51:05,2018-02-01 16:11:01,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1868,Subscriber,1944,1,
373,2018-02-01 15:51:27,2018-02-01 15:57:41,193,Brookline Village - Station Street @ MBTA TEMPORARY WINTER LOCATION,42.33376472623494,-71.12046446660315,69,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338,1981,Subscriber,1987,1,
680,2018-02-01 15:51:43,2018-02-01 16:03:04,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,115,Porter Square Station,42.387995,-71.119084,1897,Subscriber,1968,1,
441,2018-02-01 15:52:36,2018-02-01 15:59:57,21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,1811,Subscriber,1992,1,
1080,2018-02-01 15:52:50,2018-02-01 16:10:50,78,Union Square - Somerville,42.37980717512428,-71.09387040138245,100,Davis Square,42.396969,-71.123024,355,Subscriber,1987,2,
271,2018-02-01 15:53:44,2018-02-01 15:58:16,107,Ames St at Main St,42.3625,-71.08822,177,University Park,42.36264779118595,-71.10006093978882,931,Subscriber,1995,1,
460,2018-02-01 15:53:57,2018-02-01 16:01:38,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,304,Subscriber,1964,1,
1075,2018-02-01 15:54:33,2018-02-01 16:12:28,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,69,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338,26,Subscriber,1965,1,
1056,2018-02-01 15:55:06,2018-02-01 16:12:42,107,Ames St at Main St,42.3625,-71.08822,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1307,Subscriber,1983,2,
782,2018-02-01 15:56:10,2018-02-01 16:09:12,30,Brigham Circle - Francis St at Huntington Ave,42.33462893055976,-71.10407917767589,66,Allston Green District - Griggs St at Commonwealth Ave TEMPORARY WINTER LOCATION,42.34922469338298,-71.13275302578586,1699,Subscriber,1992,1,
274,2018-02-01 15:56:38,2018-02-01 16:01:12,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025696,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,179,Subscriber,1991,1,
733,2018-02-01 15:58:00,2018-02-01 16:10:14,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,81,Boylston St at Washington St,42.352409,-71.062679,354,Subscriber,1988,2,
1162,2018-02-01 15:58:41,2018-02-01 16:18:04,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480377,1099,Subscriber,1992,1,
583,2018-02-01 15:59:10,2018-02-01 16:08:53,81,Boylston St at Washington St,42.352409,-71.062679,47,Cross St at Hanover St,42.362811,-71.056067,984,Subscriber,1991,2,
832,2018-02-01 15:59:19,2018-02-01 16:13:12,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480377,133,Green Street T Stop - Green St at Amory St,42.310579,-71.107341,1831,Subscriber,1952,1,
582,2018-02-01 15:59:22,2018-02-01 16:09:05,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,139,Dana Park,42.361780439606044,-71.10809952020645,694,Subscriber,1973,1,
129,2018-02-01 16:00:17,2018-02-01 16:02:26,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,177,University Park,42.36264779118595,-71.10006093978882,1761,Subscriber,1990,1,
360,2018-02-01 16:00:37,2018-02-01 16:06:38,107,Ames St at Main St,42.3625,-71.08822,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1966,Subscriber,1988,1,
664,2018-02-01 16:01:09,2018-02-01 16:12:14,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,33,Kenmore Square,42.348706,-71.097009,1867,Subscriber,1985,1,
554,2018-02-01 16:01:28,2018-02-01 16:10:43,141,Kendall Street,42.363560158429884,-71.08216792345047,94,Main St at Austin St,42.375603,-71.064608,1638,Subscriber,1973,1,
662,2018-02-01 16:01:51,2018-02-01 16:12:53,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1284,Subscriber,1963,1,
710,2018-02-01 16:01:54,2018-02-01 16:13:44,226,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094704,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,144,Subscriber,1991,1,
525,2018-02-01 16:02:11,2018-02-01 16:10:56,189,Kendall T,42.362427842912396,-71.08495473861694,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,274,Subscriber,1994,1,
171,2018-02-01 16:02:19,2018-02-01 16:05:11,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191315,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,560,Subscriber,1990,2,
468,2018-02-01 16:02:34,2018-02-01 16:10:23,15,Brighton Mills - 370 Western Ave,42.3615457081725,-71.13776206970215,8,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,1625,Subscriber,1983,2,
344,2018-02-01 16:02:49,2018-02-01 16:08:34,6,Cambridge St at Joy St,42.361199417496216,-71.06519486764228,47,Cross St at Hanover St,42.362811,-71.056067,501,Subscriber,1983,2,
230,2018-02-01 16:03:16,2018-02-01 16:07:06,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1728,Subscriber,1991,1,
292,2018-02-01 16:03:57,2018-02-01 16:08:50,23,Boston City Hall - 28 State St,42.35892,-71.057629,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,681,Subscriber,1955,1,
755,2018-02-01 16:03:59,2018-02-01 16:16:34,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,33,Kenmore Square,42.348706,-71.097009,410,Subscriber,1973,1,
1176,2018-02-01 16:04:00,2018-02-01 16:23:37,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1662,Subscriber,1990,1,
676,2018-02-01 16:04:01,2018-02-01 16:15:17,157,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,750,Subscriber,1964,1,
819,2018-02-01 16:04:24,2018-02-01 16:18:03,179,MIT Vassar St,42.355601213279265,-71.10394477844238,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,257,Subscriber,1965,1,
578,2018-02-01 16:04:35,2018-02-01 16:14:13,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,915,Subscriber,1976,1,
570,2018-02-01 16:04:41,2018-02-01 16:14:11,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1957,Subscriber,1994,1,
337,2018-02-01 16:05:26,2018-02-01 16:11:03,179,MIT Vassar St,42.355601213279265,-71.10394477844238,107,Ames St at Main St,42.3625,-71.08822,1126,Subscriber,1967,1,
547,2018-02-01 16:05:25,2018-02-01 16:14:32,136,ID Building West,42.344796,-71.031614,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,309,Subscriber,1986,2,
765,2018-02-01 16:05:39,2018-02-01 16:18:25,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,33,Kenmore Square,42.348706,-71.097009,1781,Subscriber,1979,1,
394,2018-02-01 16:05:46,2018-02-01 16:12:21,23,Boston City Hall - 28 State St,42.35892,-71.057629,31,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303,1663,Subscriber,1976,1,
1297,2018-02-01 16:06:04,2018-02-01 16:27:42,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1382,Subscriber,1994,2,
224,2018-02-01 16:06:11,2018-02-01 16:09:55,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025696,1920,Subscriber,1991,1,
684,2018-02-01 16:06:41,2018-02-01 16:18:06,107,Ames St at Main St,42.3625,-71.08822,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1637,Subscriber,1982,1,
855,2018-02-01 16:08:24,2018-02-01 16:22:39,26,Washington St at Waltham St,42.341522,-71.068922,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,1561,Subscriber,1981,1,
354,2018-02-01 16:08:38,2018-02-01 16:14:33,151,Surface Rd at India St,42.358155,-71.052163,59,Chinatown Gate Plaza,42.351356,-71.059367,1118,Subscriber,1983,2,
600,2018-02-01 16:09:10,2018-02-01 16:19:10,135,ID Building East,42.344827,-71.028664,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,1133,Subscriber,1988,1,
