x,y
-71.0995684,42.36064752
-71.10169697,42.35932229
-71.1027007,42.35980408
-71.09945067,42.35941159
-71.10137026,42.36024035
-71.09943048,42.35927546
-71.10107599,42.36093093
-71.10119017,42.36068388
-71.09994142,42.36027548
-71.10299653,42.36023769
-71.10170765,42.36098853
-71.10175023,42.36039632
-71.10166797,42.36103657
-71.09944905,42.35759808
-71.10030769,42.35622352
-71.10243173,42.35917419
-71.10059122,42.35907609
-71.09970706,42.35994117
-71.10051677,42.35811755
-71.10414043,42.36105152
-71.10047557,42.35863322
-71.09982316,42.3591568
-71.10061367,42.36070942
-71.10102167,42.35936695
-71.09973299,42.35594148
-71.10126132,42.35846223
-71.10093729,42.35894896
-71.09971078,42.35818296
-71.10086071,42.35900834
-71.09962011,42.35901439
-71.10154627,42.35737651
-71.10018451,42.35845953
-71.1018342,42.35873722
-71.10018805,42.35902604
-71.1013037,42.36067164
-71.10142547,42.35866308
-71.10226449,42.35951625
-71.10016028,42.35984354
-71.10262789,42.36100517
-71.09887586,42.35683282
-71.10140273,42.36121752
-71.0997324,42.35900906
-71.10012006,42.35852008
-71.09961401,42.35597753
-71.1015037,42.35728796
-71.10181121,42.35960529
-71.1018803,42.35925787
-71.10143702,42.35855061
-71.10113503,42.36115014
-71.09895834,42.35854798
-71.09988752,42.35940646
-71.09871366,42.3602781
-71.09947609,42.35737536
-71.10153063,42.36103967
-71.10187081,42.35885136
-71.10109995,42.35995872
-71.10150164,42.36134872
-71.09861932,42.35854216
-71.09826157,42.35803547
-71.10111223,42.36037863
-71.10143594,42.35967632
-71.10202401,42.35981162
-71.10081336,42.35926288
-71.10032159,42.35929247
-71.10120012,42.35943465
-71.10046375,42.35936463
-71.10150712,42.35818541
-71.10030999,42.35648861
-71.10306237,42.36079436
-71.10220073,42.35991943
-71.10027313,42.3583993
-71.0994886,42.36062401
-71.10246133,42.36060237
-71.10040814,42.35830798
-71.10301685,42.35967439
-71.10027002,42.35911867
-71.10270409,42.35888933
-71.10041618,42.35727565
-71.0994456,42.35832165
-71.10151814,42.35919074
-71.1018794,42.36135083
-71.10233466,42.3613619
-71.10042428,42.35765275
-71.10132018,42.35798249
-71.09935222,42.3594215
-71.10184831,42.3599063
-71.10154302,42.35964889
-71.1015395,42.35982133
-71.10042987,42.35952553
-71.1008994,42.35865388
-71.10027666,42.35969128
-71.1011049,42.35972348
-71.09835917,42.3574539
-71.0985746,42.35896582
-71.10114037,42.35848667
-71.10183177,42.36015077
-71.10156774,42.35874995
-71.10222062,42.36104111
-71.09921979,42.35968121
-71.10250048,42.35927241
-71.10053113,42.35712845
-71.10149097,42.36036191
-71.10278023,42.35984888
-71.10207825,42.35958417
-71.09985889,42.3593041
-71.10077561,42.36080686
-71.10017435,42.35837844
-71.10273884,42.3594021
-71.09912364,42.35795305
-71.10294156,42.3617478
-71.10104592,42.35782477
-71.1024439,42.35859648
-71.10067179,42.35799519
-71.10225118,42.35916883
-71.09991873,42.35935123
-71.10227376,42.36060474
-71.10138558,42.35789799
-71.10186627,42.35907277
-71.10094861,42.35899281
-71.09967512,42.35876075
-71.10108497,42.35986242
-71.10218073,42.35810691
-71.10125232,42.35993291
-71.10014838,42.36046511
-71.10146238,42.35902466
-71.10062083,42.3583236
-71.10251739,42.3604069
-71.10182805,42.36091529
-71.09865456,42.36028333
-71.10049742,42.35857873
-71.09899921,42.3589872
-71.10253536,42.36127606
-71.10195064,42.35844684
-71.10085127,42.36059388
-71.09962836,42.35956584
-71.10090322,42.36101842
-71.10272796,42.36134878
-71.100984,42.3592075
-71.09915979,42.35943702
-71.10227983,42.36009623
-71.1016991,42.36111122
-71.09967756,42.35917015
-71.10218173,42.36097905
-71.09960717,42.35936342
-71.10184172,42.35823713
-71.10130044,42.3604836
-71.10303469,42.36011977
-71.10250823,42.36034874
-71.10021619,42.35794319
-71.10027514,42.35918411
-71.10111215,42.35939792
-71.10039325,42.35970621
-71.10152071,42.36013148
-71.09962632,42.35718419
-71.10315089,42.36064535
-71.10048173,42.36027873
-71.10263632,42.3597747
-71.10153709,42.36055562
-71.09976708,42.35929249
-71.10045499,42.35932302
-71.10185628,42.35928101
-71.1028484,42.35952589
-71.09991904,42.35966368
-71.10074174,42.35922558
-71.10015846,42.35784619
-71.10056206,42.35724573
-71.09991406,42.35996804
-71.10057694,42.36070103
-71.10046894,42.35696793
-71.10141461,42.35722228
-71.10206348,42.35885771
-71.10267812,42.35984727
-71.09919895,42.35946125
-71.10208956,42.35951773
-71.1014562,42.36021214
-71.1005293,42.35699185
-71.10065759,42.35889008
-71.10246954,42.3588365
-71.10275079,42.36153561
-71.1003368,42.35784595
-71.10225263,42.36004451
-71.10132123,42.3598904
-71.10147868,42.36112169
-71.09946359,42.35809672
-71.09905465,42.3580073
-71.09984108,42.35800512
-71.10235763,42.3585662
-71.09952662,42.35782249
-71.09986626,42.35676824
-71.10106905,42.35774707
-71.09896941,42.35928005
-71.10180878,42.35984971
-71.10237118,42.35839335
-71.09961008,42.35985002
-71.1017118,42.36061804
-71.10095939,42.35984097
-71.10212571,42.3592158
-71.10139082,42.35781221
-71.09958257,42.35838134
-71.10008177,42.3604109
-71.09970302,42.35974941
-71.10038534,42.35976011
-71.10329527,42.36061307
-71.1016016,42.36146705
-71.10329815,42.35968109
-71.10110217,42.35838607
-71.10181642,42.35948401
-71.10039817,42.35898102
-71.10047775,42.35853381
-71.10077547,42.36069589
-71.09964238,42.35882669
-71.10037028,42.35842463
-71.09921556,42.3580311
-71.1005997,42.35827914
-71.10250787,42.36045045
-71.10078713,42.36069923
-71.10411415,42.36127189
-71.10214385,42.35809937
-71.09979985,42.35937628
-71.10137843,42.35921744
-71.10244222,42.36058258
-71.10197123,42.36025117
-71.10112694,42.35807905
-71.09832418,42.35807266
-71.10137927,42.35699997
-71.10253565,42.35902241
-71.10248878,42.35949211
-71.09892342,42.35869269
-71.10243193,42.35964193
-71.10107149,42.3589897
-71.10208488,42.36010235
-71.10140743,42.35949444
-71.09936087,42.35987047
-71.10074207,42.35890013
-71.10119271,42.35891253
-71.10303113,42.35974474
-71.10218146,42.35993996
-71.10179447,42.35850213
-71.10203648,42.35924899
-71.10204607,42.36006213
-71.10185807,42.36110957
-71.10135277,42.35805329
-71.10051951,42.35754263
-71.10191319,42.36000688
-71.10186359,42.35804524
-71.0998383,42.35711605
-71.10190408,42.36053757
-71.10187079,42.35906829
-71.10125993,42.36028526
-71.09911529,42.36037577
-71.10126712,42.36132074
-71.10350925,42.36002438
-71.10220639,42.36102726
-71.09886548,42.36007774
-71.10258695,42.35949325
-71.10236002,42.36092301
-71.10053091,42.36005633
-71.10342092,42.36177903
-71.1007251,42.36091885
-71.10317018,42.35959873
-71.10053186,42.35992787
-71.10193903,42.35988302
-71.10029749,42.35816723
-71.1005809,42.35854287
-71.10176841,42.36151047
-71.10205235,42.35963301
-71.09857689,42.35754594
-71.10119804,42.36021192
-71.0999252,42.35793026
-71.09890307,42.3589015
-71.10302468,42.36031148
-71.10081418,42.35935419
-71.10159141,42.35905581
-71.10207077,42.36074259
-71.1014762,42.35913571
-71.10061898,42.36064238
-71.10051192,42.35913922
-71.09927446,42.35585629
-71.10200858,42.36090142
-71.10168958,42.36069338
-71.10200432,42.35932496
-71.09908048,42.35801406
-71.10013287,42.3606758
-71.09968561,42.35881547
-71.10206247,42.35962696
-71.10104057,42.3591833
-71.10013251,42.36058881
-71.10222099,42.36162348
-71.09975288,42.36018294
-71.10281326,42.35967172
-71.10180478,42.36036523
-71.10240255,42.36068339
-71.09908086,42.35940279
-71.10117664,42.35988223
-71.1020699,42.35938468
-71.09864459,42.35942299
-71.10024222,42.35972601
-71.10136525,42.35730655
-71.10062469,42.35796318
-71.10032597,42.35869155
-71.10304243,42.36132853
-71.10156182,42.35872377
-71.09909181,42.35793809
-71.10090013,42.35964062
-71.10156518,42.35910789
-71.10067827,42.36105395
-71.10109819,42.36012484
-71.10107892,42.35974595
-71.10119993,42.35760297
-71.10318309,42.35984513
-71.10088954,42.36079682
-71.10254493,42.36158552
-71.10131769,42.36072438
-71.1020087,42.3581791
-71.10219227,42.3603102
-71.10115749,42.35993242
-71.10080441,42.35858303
-71.10076028,42.35951176
-71.10063532,42.36077075
-71.10135953,42.35782694
-71.10178294,42.35790924
-71.10239691,42.35863117
-71.10098481,42.3596443
-71.09931869,42.35831905
-71.09785664,42.35885033
-71.10078925,42.35967338
-71.10205724,42.3598211
-71.10001625,42.35894734
-71.09997145,42.36029557
-71.10075397,42.35984613
-71.10219828,42.36071558
-71.10157062,42.36115189
-71.09917101,42.35891258
-71.1011452,42.36069377
-71.10108161,42.36020968
-71.10084714,42.36048297
-71.10093579,42.35830082
-71.10162977,42.35877483
-71.10273245,42.36102762
-71.10246325,42.3603647
-71.10217391,42.36000215
-71.10154544,42.36012059
-71.10199768,42.36021301
-71.098889,42.35763727
-71.10048175,42.35930474
-71.09993912,42.35877289
-71.10119829,42.35995629
-71.10067797,42.35772234
-71.09868006,42.35999094
-71.10196165,42.35823073
-71.10078076,42.3603998
-71.09970659,42.35925717
-71.09926678,42.36025737
-71.09963046,42.35713864
-71.09925641,42.35862851
-71.10098977,42.35868809
-71.10105024,42.35864275
-71.10010308,42.35762922
-71.09850591,42.35987429
-71.0988211,42.35819676
-71.10050873,42.35994242
-71.10326459,42.35986705
-71.09994714,42.35997399
-71.1002176,42.35920215
-71.10158188,42.35751085
-71.1002391,42.35816458
-71.10106476,42.3586737
-71.10198533,42.35928562
-71.10238272,42.35967946
-71.10306839,42.36170945
-71.10167319,42.35941682
-71.10275274,42.36141322
-71.10017068,42.35833869
-71.10155808,42.36102005
-71.09907421,42.35982628
-71.10127556,42.35896223
-71.10201962,42.35983516
-71.09914258,42.3598934
-71.10071692,42.35912413
-71.10112031,42.36058171
-71.10158929,42.35974913
-71.10194764,42.36059449
-71.10049063,42.35992394
-71.10076496,42.36110414
-71.10204748,42.35977778
-71.102024,42.35957045
-71.1011367,42.36001788
-71.1016137,42.36086707
-71.09967277,42.35869228
-71.10106382,42.36066089
-71.10202681,42.35999667
-71.10202545,42.36005301
-71.09953093,42.35810474
-71.10068724,42.35756292
-71.09904537,42.35676639
-71.10202709,42.35945767
-71.09995423,42.36042785
-71.10093909,42.35773445
-71.1023857,42.35837698
-71.10155524,42.3598733
-71.10256074,42.36089465
-71.1017441,42.3585466
-71.10129774,42.35969513
-71.10280723,42.35947289
-71.10223967,42.35904064
-71.10059692,42.36067558
-71.1012361,42.35965699
-71.1018117,42.36031727
-71.09994091,42.36073905
-71.10040354,42.35988246
-71.10190105,42.36111759
-71.10171511,42.35742331
-71.10129424,42.35995662
-71.10232151,42.3586581
-71.09990234,42.35749177
-71.09983327,42.36064961
-71.10129789,42.35901347
-71.1001776,42.35895423
-71.10111639,42.35850641
-71.10076251,42.35819967
-71.10161699,42.36072906
-71.10123165,42.3587456
-71.09924352,42.35919421
-71.10132581,42.35953615
-71.1027921,42.35952665
-71.10158804,42.36043592
-71.10071464,42.35840695
-71.10286185,42.36034293
-71.10116794,42.3598817
-71.10199072,42.3606389
-71.10015683,42.35915046
-71.1014474,42.35980403
-71.10244749,42.35929851
-71.10115869,42.35768812
-71.10062851,42.36044848
-71.10122142,42.36064829
-71.10066438,42.35905984
-71.10160398,42.35831652
-71.10066118,42.35853649
-71.10051389,42.36036989
-71.10281855,42.35923239
-71.1016456,42.35944282
-71.09910761,42.35742407
-71.09966772,42.35903048
-71.10259188,42.36052821
-71.10094242,42.35954293
-71.09879928,42.35884342
-71.1011631,42.36026863
-71.10317174,42.36046873
-71.10137216,42.36025891
-71.10081488,42.35997368
-71.10274736,42.36177882
-71.10092962,42.35803529
-71.09959895,42.35860557
-71.1034796,42.36147507
-71.10122551,42.36088466
-71.10051935,42.35983468
-71.10083072,42.35968527
-71.10063063,42.35813674
-71.0995057,42.35946709
-71.10139592,42.35699955
-71.10166203,42.3608501
-71.10023981,42.36047038
-71.09990313,42.35921923
-71.10174208,42.35964072
-71.10005661,42.35913346
-71.10220781,42.35887063
-71.10326093,42.36076483
-71.10128186,42.35874147
-71.09988133,42.35960618
-71.10204061,42.35821154
-71.09981145,42.3600404
-71.10138886,42.35906206
-71.09968004,42.35764154
-71.10130522,42.36042714
-71.10004812,42.35709246
-71.10129085,42.36086671
-71.10186027,42.35916671
-71.10148921,42.36002799
-71.10141918,42.35855735
-71.10113215,42.35998073
-71.10019734,42.3582946
-71.10198817,42.36007202
-71.09974864,42.35728686
-71.0983074,42.35939999
-71.10138151,42.35744433
-71.09942489,42.35863064
-71.10173383,42.36097593
-71.10207314,42.36057694
-71.10141832,42.35711656
-71.10198272,42.35980391
-71.10299483,42.36032711
-71.09947545,42.3590036
-71.10124093,42.36004932
-71.10170659,42.35913937
-71.10213469,42.35931007
-71.10197692,42.35811204
-71.10220251,42.35901808
-71.10054128,42.35656557
-71.101342,42.35891924
-71.10153802,42.35899173
-71.10272767,42.36145123
-71.10001089,42.35771168
-71.10173014,42.36003884
-71.10143136,42.36120825
-71.10092082,42.36087784
-71.10056234,42.35980879
-71.10004442,42.36068341
-71.10137195,42.36131629
-71.1012568,42.35993347
-71.09959025,42.35693128
-71.10064374,42.3589916
-71.10050074,42.35956426
-71.09964987,42.35991377
-71.10314947,42.36028052
-71.10014397,42.35752439
-71.09941091,42.35769419
-71.10257551,42.36052374
-71.10029754,42.35936646
-71.10187161,42.35936463
-71.10137061,42.35841018
-71.10065765,42.35875534
-71.10138014,42.36073977
-71.10219036,42.36019117
-71.10078217,42.35916377
-71.10267698,42.35892933
-71.1009298,42.35873799
-71.10195054,42.35901564
-71.10140004,42.3593036
-71.10249941,42.35911266
-71.10033045,42.35960365
-71.10203735,42.35908551
-71.10061717,42.35812777
-71.10139117,42.35834595
-71.10285104,42.35938377
-71.10154735,42.35919478
-71.10303771,42.35939901
-71.09938773,42.35638763
-71.09973412,42.3599778
-71.10046576,42.3597117
-71.100875,42.35731181
-71.10143726,42.36058101
-71.10046364,42.3600537
-71.10110356,42.35923472
-71.10161434,42.35934713
-71.10140146,42.36020414
-71.10147442,42.35955516
-71.10079411,42.35916931
-71.10239156,42.35962104
-71.10048167,42.35845638
-71.10230267,42.35998675
-71.10000131,42.35982507
-71.10027723,42.35727052
-71.09910151,42.35760653
-71.09915618,42.35970119
-71.10229257,42.35981347
-71.10166091,42.3587733
-71.10064469,42.36012255
-71.10190427,42.35879823
-71.1036603,42.36167597
-71.10170276,42.35890933
-71.10100145,42.36054113
-71.10032143,42.35959801
-71.10189372,42.35873403
-71.09943804,42.35910105
-71.09883278,42.3596078
-71.10041716,42.36065816
-71.10114797,42.36102477
-71.10269311,42.35971532
-71.10026157,42.3587678
-71.10099185,42.36015415
-71.10246725,42.36026135
-71.09880521,42.36009032
-71.09893316,42.35703443
-71.1005317,42.35992272
-71.09995975,42.35903008
-71.10033873,42.35644079
-71.10100085,42.36050293
-71.10391384,42.36144149
-71.10169745,42.35898196
-71.10271372,42.35933763
-71.09956478,42.36003805
-71.09852807,42.35918404
-71.10256054,42.35916072
-71.10299827,42.36020102
-71.10127779,42.35919859
-71.10125532,42.35909045
-71.10309365,42.36098375
-71.1005932,42.35933117
-71.10148014,42.36005581
-71.10088109,42.35876562
-71.10112011,42.35847837
-71.10123483,42.35964236
-71.10266462,42.35934227
-71.09987677,42.35862647
-71.09824242,42.35932357
-71.10252433,42.36163888
-71.10230727,42.35932124
-71.10250462,42.35954278
-71.10137017,42.36034107
-71.10236358,42.35973029
-71.10049052,42.35626071
-71.10007327,42.35815013
-71.10186901,42.359503
-71.10293348,42.3608898
-71.10239223,42.35940447
-71.10096775,42.35860762
-71.10001942,42.35903661
-71.10048717,42.36010422
-71.10139928,42.3585997
-71.10034105,42.35859776
-71.10123523,42.35821057
-71.10009032,42.35796812
-71.10184571,42.35846928
-71.10168399,42.3588386
-71.09975674,42.36055755
-71.10272651,42.36075828
-71.0997745,42.35891488
-71.10046846,42.3592362
-71.09780066,42.35850339
-71.10050441,42.36050565
-71.09943837,42.35735456
-71.10277339,42.36087382
-71.10094846,42.35870533
-71.10163508,42.36064805
-71.10139278,42.35856142
-71.0989046,42.35976972
-71.10017724,42.36086851
-71.10068089,42.35914223
-71.10253897,42.36123281
-71.09962034,42.36000673
-71.10068515,42.36060633
-71.09945534,42.35647501
-71.1020078,42.36045982
-71.10236742,42.3598606
-71.10059455,42.35659359
-71.10351722,42.36046451
-71.10282862,42.35981836
-71.10006286,42.35819826
-71.10248196,42.35890949
-71.10041087,42.36052544
-71.10132628,42.36029908
-71.10144456,42.3588209
-71.10139187,42.35954321
-71.10310051,42.36059859
-71.09967094,42.35871011
-71.09932492,42.35693357
-71.10145527,42.35898499
-71.1016533,42.35954692
-71.10186915,42.35973678
-71.10035344,42.35914094
-71.10161449,42.35943418
-71.10184273,42.35953627
-71.09988749,42.35809512
-71.10290805,42.36040262
-71.10014228,42.36073611
-71.10089979,42.35922745
-71.10163635,42.36062969
-71.10198588,42.35901263
-71.10302844,42.35998942
-71.10268828,42.36005008
-71.10192892,42.35785758
-71.10045405,42.35937499
-71.09981369,42.36017378
-71.10303129,42.35944968
-71.10336547,42.36009266
-71.10221108,42.35974933
-71.10011296,42.35783443
-71.10238317,42.35950764
-71.10344568,42.3609981
-71.10208134,42.36090939
-71.10125398,42.36099398
-71.10195944,42.35850924
-71.10203661,42.35934216
-71.10220482,42.35852833
-71.09965453,42.35943191
-71.10022972,42.36024668
-71.10024251,42.35857761
-71.10159741,42.36034457
-71.09983343,42.35671815
-71.1005285,42.35822838
-71.10143022,42.35970094
-71.1043189,42.36132182
-71.09883715,42.35890418
-71.10134524,42.35737424
-71.10016923,42.36031545
-71.09977522,42.35818685
-71.10127291,42.36092438
-71.10051471,42.35780554
-71.10192639,42.35837754
-71.10098193,42.36067301
-71.1007383,42.36060167
-71.09913877,42.35894275
-71.10048091,42.35739442
-71.10297888,42.36059562
-71.09997557,42.35790598
-71.09968485,42.35923857
-71.10051176,42.36045381
-71.10123645,42.36108898
-71.09989351,42.35988634
-71.10291369,42.36110812
-71.10306538,42.36079616
-71.10330642,42.3605556
-71.10077467,42.35728652
-71.10186113,42.35878233
-71.10158388,42.35948544
-71.10117703,42.35999068
-71.10003877,42.35979361
-71.1018805,42.35794777
-71.10161587,42.3590201
-71.10143672,42.35828056
-71.10061949,42.35889011
-71.10171533,42.35850812
-71.10271752,42.36086571
-71.1007844,42.35786694
-71.09937026,42.35937659
-71.10049308,42.35752305
-71.09992206,42.35915093
-71.09960267,42.3566879
-71.09864376,42.35931953
-71.09992609,42.35934582
-71.10177416,42.36129658
-71.10026887,42.35908476
-71.09970167,42.35811289
-71.10120734,42.35905821
-71.10168837,42.36081111
-71.10129384,42.35793695
-71.10208757,42.36034041
-71.10302707,42.35970049
-71.10185449,42.35856479
-71.1004858,42.36003475
-71.1010115,42.35885984
-71.10028749,42.35962242
-71.09966,42.35810903
-71.09967954,42.36024605
-71.10026285,42.35813999
-71.10130602,42.35887699
-71.10197051,42.35892381
-71.10304249,42.35941975
-71.10158321,42.35980234
-71.10108682,42.36017864
-71.09849509,42.35834453
-71.10355233,42.36098302
-71.10148338,42.35857104
-71.1010731,42.35833261
-71.09992545,42.35936836
-71.10217381,42.36099871
-71.10304332,42.35984817
-71.10287923,42.35999894
-71.10241979,42.3588387
-71.10115194,42.35893336
-71.10257314,42.36083252
-71.09841731,42.35774817
-71.10002599,42.35735311
-71.10031057,42.35864543
-71.10318174,42.36026788
-71.10048869,42.35905775
-71.1004451,42.36032217
-71.09974321,42.35834021
-71.09989526,42.36026068
-71.10103633,42.35901734
-71.10050246,42.35959692
-71.10010379,42.35824952
-71.10010498,42.35994081
-71.10014467,42.35952569
-71.1010052,42.35977553
-71.10123522,42.35881182
-71.10015185,42.35841645
-71.10055494,42.36000169
-71.09962412,42.35797898
-71.10015466,42.35790849
-71.10024025,42.35815335
-71.1009153,42.36009402
-71.1018352,42.35807647
-71.10191582,42.35929271
-71.09956838,42.36058653
-71.10286551,42.35938436
-71.10309378,42.35978342
-71.10018985,42.35746027
-71.09986951,42.35938978
-71.10043302,42.35633061
-71.1019119,42.36030117
-71.10152175,42.35928355
-71.10082292,42.35895732
-71.10161551,42.35900672
-71.10196521,42.3613082
-71.10176829,42.35857012
-71.10025736,42.35943667
-71.10186791,42.35801396
-71.10010894,42.3600437
-71.10175966,42.36075248
-71.10167427,42.35957196
-71.10027456,42.35909857
-71.10124586,42.35741908
-71.10014877,42.35915962
-71.09922746,42.35827038
-71.10056342,42.35950939
-71.09990316,42.36024443
-71.10220375,42.35905058
-71.10242167,42.35851466
-71.10055714,42.35810574
-71.09992946,42.35942547
-71.10240798,42.35847245
-71.10131924,42.35999826
-71.10161019,42.36040646
-71.10032976,42.35747003
-71.10191093,42.35800384
-71.10271291,42.36072341
-71.09978739,42.35647125
-71.10205291,42.36074491
-71.10088852,42.35915772
-71.10174089,42.35954753
-71.10085342,42.35892021
-71.10287541,42.36077363
-71.1012101,42.36104439
-71.09931013,42.3596142
-71.10207673,42.35940925
-71.10170287,42.35990613
-71.09997101,42.3584643
-71.10128533,42.35856486
-71.100185,42.36071548
-71.10285054,42.36054105
-71.10346427,42.3599278
-71.10234727,42.35874701
-71.10149418,42.35936933
-71.10239198,42.36062384
-71.10246265,42.36009465
-71.10087681,42.35950324
-71.09984589,42.3589245
-71.10242904,42.35877517
-71.10283724,42.35918495
-71.10189592,42.35935473
-71.10018217,42.35818143
-71.10233782,42.36069201
-71.10197152,42.35922857
-71.09849941,42.35817061
-71.0990998,42.35909612
-71.10092229,42.36035
-71.09997296,42.35933118
-71.1024613,42.35966058
-71.10181289,42.3599037
-71.10092872,42.35824768
-71.10065008,42.35745661
-71.09915306,42.35937596
-71.10085812,42.35701254
-71.09929523,42.35926229
-71.09924157,42.35756624
-71.10264879,42.36009511
-71.10061552,42.35994261
-71.10275337,42.35940616
-71.09940638,42.3590108
-71.10188224,42.36114646
-71.10113621,42.3586477
-71.10159982,42.36007649
-71.10154589,42.36144291
-71.10018994,42.35769182
-71.09847049,42.35898596
-71.09973247,42.35648096
-71.10274666,42.36163127
-71.10086145,42.36023072
-71.09990231,42.36060833
-71.1026144,42.35962487
-71.09877509,42.36027419
-71.10228041,42.3586225
-71.09935613,42.3592886
-71.10141628,42.35974196
-71.0998779,42.35963568
-71.1002271,42.35977352
-71.10150179,42.35833459
-71.101207,42.35943407
-71.10046492,42.3603246
-71.10184945,42.36039148
-71.10150539,42.36076663
-71.09929776,42.360119
-71.10268418,42.35946142
-71.10029392,42.36076486
-71.10120363,42.35981143
-71.1005024,42.35980281
-71.10257801,42.36139223
-71.1014838,42.36031123
-71.10172658,42.35960545
-71.10078511,42.36016055
-71.10190764,42.35984342
-71.10114129,42.35817838
-71.09987471,42.35878836
-71.10164433,42.35746491
-71.10155015,42.35990601
-71.10259367,42.36123741
-71.10186388,42.36035399
-71.10322187,42.36021862
-71.10082074,42.35965887
-71.10052524,42.36030461
-71.10348722,42.36002535
-71.10018229,42.35868572
-71.10103749,42.36091959
-71.10255034,42.35982246
-71.10230107,42.36090455
-71.10131129,42.35876756
-71.10004472,42.3578014
-71.10131976,42.35958999
-71.1007706,42.35939103
-71.1014474,42.36069939
-71.10209256,42.36142388
-71.10094543,42.36040022
-71.10140317,42.3602234
-71.10005791,42.35869208
-71.10122602,42.35983671
-71.1019328,42.36155676
-71.10196831,42.358804
-71.10189808,42.35904062
-71.10148718,42.35863871
-71.100407,42.35873626
-71.10152446,42.35711573
-71.1024836,42.3594992
-71.09938688,42.36032705
-71.10181468,42.35797683
-71.10119733,42.36006802
-71.10169601,42.35869789
-71.10138661,42.35872525
-71.10188037,42.3602695
-71.10277584,42.36170204
-71.10103397,42.35896992
-71.10243182,42.36018993
-71.10168998,42.35855187
-71.10209426,42.3585007
-71.10230065,42.36096983
-71.10155791,42.3582587
-71.09898842,42.35872419
-71.10086157,42.3610212
-71.09980887,42.36007777
-71.10201101,42.35958905
-71.10249458,42.35998873
-71.10204555,42.36159058
-71.09989205,42.35789396
-71.10126284,42.35853848
-71.10280723,42.35933037
-71.10253341,42.36072458
-71.10028968,42.36052344
-71.10054552,42.35651377
