"","x","y"
"63",-71.1186309313801,42.3711224909972
"64",-71.1176694881281,42.373040438212
"65",-71.1186223308657,42.3755147598093
"66",-71.1184153990265,42.3741346098263
"67",-71.1190432656387,42.372400783089
"68",-71.1175503954585,42.3721121186296
"69",-71.1177041695842,42.3731570472413
"70",-71.1186743537934,42.3736053403525
"71",-71.1190315829133,42.3729978884397
"72",-71.1172389081316,42.3734361260553
"73",-71.1179331520495,42.3741469769869
"75",-71.1178635427041,42.3740901340821
"76",-71.1196532039765,42.3729138136889
"78",-71.1193520874812,42.3732203344223
"79",-71.119379378746,42.3726040540541
"80",-71.1186235920538,42.3731329616718
"81",-71.1169716512748,42.3732469704353
"82",-71.119020722714,42.3735372628539
"84",-71.1185350945286,42.3731260921114
"85",-71.1189220036529,42.3728635191837
"86",-71.1193030190485,42.3754496225535
"87",-71.1173028241757,42.3729158619862
"88",-71.118762325182,42.3735560018293
"89",-71.1188840557142,42.3739239437567
"90",-71.11908486954,42.3733279643797
"91",-71.1183486150726,42.3734497637469
"93",-71.1180473208585,42.3721699607337
"94",-71.1183018685257,42.3724987667356
"96",-71.1189293865823,42.374325688978
"97",-71.1183979948228,42.373338116857
"98",-71.1194763845091,42.3721872974741
"99",-71.1191361153897,42.3724822947094
"100",-71.1171605217784,42.3717180806771
"101",-71.1181562226842,42.3745043216748
"102",-71.11904330991,42.3756261608455
"103",-71.1185641743534,42.3728966844432
"104",-71.1179571324909,42.3731495558151
"105",-71.1193846327177,42.372513319533
"106",-71.1188838060752,42.3712169270535
"108",-71.1178763993492,42.374562693967
"109",-71.118532096007,42.3742757744689
"110",-71.1178599861483,42.3743327504167
"111",-71.1179467393116,42.3736851587442
"112",-71.1179401912116,42.3720864127948
"113",-71.1175642722526,42.3726988031258
"115",-71.1189421283499,42.373404069078
"116",-71.1197089594538,42.3723411685758
"117",-71.1186358302226,42.3732580776878
"118",-71.1179276880486,42.371527484931
"119",-71.1186113263893,42.3749978984075
"120",-71.1189968326676,42.3742292479579
"121",-71.1189307892467,42.3729261504903
"122",-71.1196621188277,42.3728353995407
"123",-71.1189463643316,42.3728716833493
"124",-71.119634917597,42.372521522211
"125",-71.1179408304652,42.3730028197858
"126",-71.1195796663985,42.3757382138966
"128",-71.1196299303491,42.3732559813921
"129",-71.1184239000424,42.3754769053599
"130",-71.1184196726145,42.3732286789116
"131",-71.1176451562133,42.3738080111756
"132",-71.1181329409776,42.3732336771587
"133",-71.1165175048324,42.3737733535311
"134",-71.1159848876028,42.3732498288141
"135",-71.1182359439936,42.3738438427411
"136",-71.118950248701,42.3736897889461
"137",-71.118773257641,42.3725559243519
"138",-71.1187727574799,42.3756894181946
"139",-71.1177212470715,42.3728935664772
"140",-71.1169474670425,42.3735276247656
"141",-71.1188028318638,42.3733371929066
"143",-71.1181501444568,42.3725078323813
"144",-71.1192852857792,42.3732481794836
"145",-71.1176086779905,42.3732491530066
"146",-71.1177930221493,42.3730509439981
"147",-71.1177704009019,42.3728652695099
"148",-71.119427874726,42.3751082051837
"149",-71.1193646490054,42.3730071352685
"150",-71.1173581992581,42.3744160411635
"151",-71.1193104662704,42.3727137212602
"152",-71.1193007720741,42.3731148451109
"153",-71.1186598038417,42.3732905452473
"155",-71.1185811600902,42.3734707210928
"157",-71.1184765692473,42.3718633761798
"158",-71.1191292761724,42.3739682052598
"159",-71.1188532157088,42.3738213228994
"160",-71.1191094626025,42.3725639957039
"161",-71.1180093878667,42.371790060017
"162",-71.1183905154879,42.3747783764124
"163",-71.1191603808888,42.3730409399164
"164",-71.1174640961384,42.3738504972872
"165",-71.1173559350521,42.3722024341874
"166",-71.1181106668529,42.3717139396223
"168",-71.1180997700512,42.3738457231953
"169",-71.1194006061969,42.3729005880871
"171",-71.1181747623447,42.3722223054802
"172",-71.1185154172125,42.3724600910957
"173",-71.1176693805551,42.3722411670537
"174",-71.1172099602475,42.3747074662609
"176",-71.1190166483401,42.3753755122094
"177",-71.1194961484928,42.3741371245742
"178",-71.1186529313159,42.3710866563651
"179",-71.1191238069275,42.3716035993996
"180",-71.1189595571726,42.3724037123226
"181",-71.1181063891194,42.3720665837695
"182",-71.1190470214432,42.3725673472975
"183",-71.1186513878019,42.3711512360196
"184",-71.1181438586755,42.3717871152124
"185",-71.1189980385781,42.3734404069219
"186",-71.1166504700149,42.3721624413412
"187",-71.1172081305912,42.3742678677379
"188",-71.1187388431946,42.373192493323
"189",-71.1164161013273,42.3748439336199
"190",-71.1190400634709,42.3723729026968
"191",-71.1196990600271,42.3734877193109
"192",-71.1185016564523,42.3744282467764
"193",-71.1186259701687,42.3750240623876
"194",-71.1171907671613,42.3746321416945
"195",-71.1187605289882,42.3745372276767
"197",-71.117596799432,42.3729527198077
"198",-71.118817000646,42.3738837022379
"199",-71.1192573212543,42.3720667836998
"200",-71.1192214344311,42.3733142812391
"202",-71.1185303326511,42.372989264373
"203",-71.118325441123,42.3741759707956
"204",-71.1192489264101,42.3732480660033
"206",-71.1187059106812,42.3725186259952
"207",-71.1196397691788,42.3723333231436
"208",-71.1190927824937,42.3745658739455
"209",-71.1195394643348,42.3728257071021
"210",-71.1175017473093,42.3720933921723
"211",-71.1173080627923,42.37389227175
"212",-71.1182879882384,42.3728350608035
"213",-71.1187102640662,42.3741673760634
"214",-71.1185946110878,42.3724273229357
"216",-71.1177603033779,42.3736577275184
"217",-71.1184391723706,42.3738263843411
"218",-71.1187266018668,42.3738862870016
"219",-71.1189550444889,42.3729200685172
"220",-71.1187089721191,42.3726985458861
"221",-71.1181580466517,42.371735883597
"222",-71.1179993355286,42.3739281971969
"223",-71.1185554422097,42.3743762195921
"224",-71.1185477129141,42.3740278522021
