"","x","y"
"188",-71.0710264606852,42.3458205012825
"189",-71.0687856678084,42.3476883388962
"190",-71.0695148832818,42.3441049763255
"191",-71.069116590922,42.3455972053926
"192",-71.0722425600563,42.3441599800955
"193",-71.07006126597,42.3444075282616
"194",-71.0729762906063,42.3469246662011
"196",-71.0677990018182,42.3468590956463
"197",-71.0711980238101,42.3441597151712
"198",-71.0702811733758,42.3452990601053
"199",-71.0713161602484,42.3448659381283
"200",-71.0686355482623,42.3453586394896
"201",-71.0686877250743,42.3456019765609
"202",-71.0705516207817,42.3456734118971
"203",-71.0709045368185,42.3460589756485
"204",-71.0700808790512,42.3447201988554
"205",-71.0703504717279,42.3468816209603
"206",-71.0717512504563,42.3455620664026
"207",-71.0716057222601,42.3444149271751
"208",-71.0686808917416,42.345107622639
"209",-71.0696829736684,42.3476487624133
"210",-71.0689443023464,42.3454266772819
"211",-71.0686560284596,42.3460707871403
