"","x","y"
"72",-71.0555613593654,42.3540380454644
"74",-71.0559371171226,42.351671920761
"75",-71.0561307160577,42.3518783432587
"76",-71.0563474633637,42.3498778580615
"77",-71.0543454179866,42.3512669197173
"78",-71.0548054615366,42.3532397187539
"79",-71.0553315696395,42.3514359154005
"80",-71.0563319588237,42.3510323138987
"82",-71.0542839963157,42.3507766274871
"83",-71.0573765504512,42.3517747065525
"84",-71.0536315948213,42.3516253195558
"85",-71.0560851102989,42.3505080307842
"86",-71.055994875049,42.3522033867121
"87",-71.0571027697305,42.3520592632659
"88",-71.0562464430848,42.3536137395372
"89",-71.0569619576359,42.3496349934449
"90",-71.0551718662142,42.352152812183
"91",-71.0557238480497,42.3529122808254
"92",-71.0562860740752,42.3504398848967
"94",-71.0544072102787,42.351442952367
"95",-71.0558267991504,42.3525425082953
"96",-71.0559382961447,42.3535119402459
"97",-71.0545087049032,42.3508138493397
"98",-71.0555925555867,42.3532898135837
"99",-71.0548277910016,42.3507260857659
"100",-71.0563375768991,42.3527597126603
"101",-71.0555724449325,42.3523261474008
"102",-71.0561631568341,42.3498366049211
"104",-71.0559819620867,42.3526565054396
"105",-71.0558054528894,42.3496582582441
"106",-71.0555029621201,42.3534779349099
"108",-71.0563877611773,42.3526707264481
"109",-71.0568774078392,42.352310386225
"110",-71.0556259360504,42.3519070918049
"111",-71.0563395256775,42.3513063332668
"112",-71.0550260777712,42.3529543879791
"114",-71.0563614644149,42.3539890498699
"115",-71.0561330798258,42.3498830923902
"116",-71.05505414895,42.3531374874862
"117",-71.0562292217188,42.3519855096564
"119",-71.0563335129513,42.3533850319973
"120",-71.0559511680926,42.3543850207684
"121",-71.0565575838338,42.3524995882462
"122",-71.0537416241078,42.3508212588476
"123",-71.0547482111849,42.3536517308743
"124",-71.0567943264402,42.3526456586917
"127",-71.0556133836784,42.3515053073978
"128",-71.0551589530437,42.3533136177795
"129",-71.0544779118708,42.3521620497127
"130",-71.056179964954,42.3498354654889
"132",-71.0549776217173,42.3495400459561
"133",-71.0556533793933,42.3526837152775
"134",-71.0560407557036,42.3535048550965
"135",-71.0564662372383,42.3524026061479
"136",-71.0562182746469,42.353516949328
"137",-71.0568795547202,42.3529277466418
"140",-71.0565509579862,42.3516925853296
"141",-71.057167423282,42.350497168441
"142",-71.0544950063105,42.3512401225999
"144",-71.054949270768,42.3515682266236
"145",-71.054381351084,42.3500806939353
"146",-71.0557235101128,42.3530906675988
"147",-71.0568892652679,42.3500334568384
"148",-71.0554311470215,42.3522905905764
"149",-71.0564827108633,42.353054688887
"150",-71.0546560490807,42.3511500460382
"151",-71.0540755962992,42.3523845680308
"152",-71.0540239264535,42.3515121543924
"153",-71.0553136588146,42.3502000485168
"154",-71.0543524159968,42.352692679494
"155",-71.055297598979,42.349667230378
"156",-71.0558884464898,42.3497457934798
"157",-71.0543417735645,42.3532408793894
"158",-71.0556157395422,42.3516383884758
"159",-71.0539975011298,42.3512275390054
"160",-71.0563168971546,42.3523475034331
"161",-71.0539828836155,42.3524124468218
"162",-71.0558594632484,42.352377733978
"163",-71.0569074269506,42.3531518914629
"164",-71.0542757845041,42.3516590369047
"165",-71.0568221608335,42.3528219305148
"167",-71.0558037613894,42.35237590253
"170",-71.0572405643097,42.3516793370506
"172",-71.0567782586391,42.351630034803
"173",-71.0535296813955,42.351593210265
"174",-71.0549057807366,42.3536145636405
"175",-71.0561562158202,42.3525688714278
"177",-71.0564042645884,42.3495635197698
"178",-71.0546096986906,42.3521064346719
"179",-71.0565168478881,42.3519510631568
"180",-71.0540899642829,42.3527197378238
"181",-71.0546640238434,42.3510212499305
"183",-71.0546676416438,42.3505217015631
"185",-71.0551207960478,42.3517441707893
"186",-71.0541697486973,42.352858422164
"187",-71.0558623242204,42.3522427785241
"188",-71.0545572951732,42.3511160687496
"189",-71.0563666172626,42.3519998492245
"190",-71.0547693092735,42.3520456193606
"191",-71.057529757258,42.3525658013173
"192",-71.0552440452865,42.3521903089052
"193",-71.0565691157224,42.3507873079574
"194",-71.0539575848396,42.351660148561
"195",-71.0561025155707,42.3533418070924
"196",-71.0570264716807,42.3515997559475
"198",-71.0560165833948,42.3531817222758
"199",-71.0534913673765,42.3507900985648
"200",-71.0553813302556,42.3524523823047
"201",-71.0569958859515,42.3504347146687
"202",-71.0552414121278,42.3517369437057
"203",-71.0567461418115,42.3518285983055
"204",-71.0541954005043,42.3521714130272
"205",-71.0555241145595,42.3509337608012
"206",-71.055467730167,42.3497645768659
"207",-71.0534012331617,42.3516219814541
"208",-71.0532467990746,42.3498889386964
"209",-71.0558651461496,42.3516227055692
"210",-71.0550181694072,42.3536288290124
"211",-71.055458783218,42.350381890931
"212",-71.0550871166743,42.352401630549
"214",-71.0552303845393,42.349911754619
"215",-71.0563515622274,42.3500603824842
"216",-71.0572063603489,42.3529972727255
"217",-71.0548591613454,42.3493916367587
"218",-71.0553481601924,42.3493535189282
"220",-71.0546210869569,42.3505590001574
"222",-71.0557937211075,42.3526407306379
"223",-71.0564914983538,42.3511473752384
"225",-71.0547691402678,42.3511615534657
"226",-71.0541077638871,42.35180902986
"228",-71.0564308311339,42.3505590999486
"229",-71.0550960627551,42.3486689582121
"230",-71.0549570939208,42.3498726753131
"231",-71.0564579432118,42.350794375397
"232",-71.0565681380296,42.3535967471097
"233",-71.0551535003392,42.3503867546431
"235",-71.0549374048526,42.3538245693476
"236",-71.0554599760053,42.3515953880149
"237",-71.054422937526,42.3514557859098
"238",-71.0553523373021,42.351421101144
"240",-71.0550800517001,42.3532097671513
"241",-71.056050652658,42.3512243834668
"242",-71.0562164024317,42.3528817519491
