"","x","y"
"151",-71.1182228196095,42.3079670165351
"153",-71.1206262579261,42.3067754291434
"156",-71.1131755401732,42.3060798609975
"157",-71.1235950873243,42.3116838072792
"158",-71.1250852738544,42.3110126123562
"160",-71.1167357955583,42.3095294099147
"161",-71.1142843970208,42.3061764062785
"162",-71.1170505356089,42.3053782136403
"166",-71.1220243710179,42.3088916440051
"167",-71.1194652321501,42.3081276996016
"170",-71.1168365795196,42.3076491277186
"171",-71.116585207733,42.3089964001646
"174",-71.1228226867481,42.3092939996697
"176",-71.1182305236997,42.3071715911148
"178",-71.1188697874553,42.3095336067427
"179",-71.1251071072249,42.308657834772
"183",-71.1182309270941,42.3100058104149
"186",-71.1121072991994,42.3074371888941
"187",-71.1241011744168,42.3085124195453
"188",-71.113152053325,42.3074509823269
"191",-71.1120022379582,42.3078843335562
"193",-71.1247635696786,42.3103005542094
"194",-71.117645693699,42.3083911685135
"195",-71.1210406239841,42.3057689752137
"196",-71.1244220859636,42.3062830575551
"198",-71.1187221237928,42.3066538920614
"200",-71.1308341241492,42.3103901611254
"203",-71.1204792706059,42.311709606334
"204",-71.1331522834776,42.3065188597536
"205",-71.1157384784669,42.3073625952292
"208",-71.1213809051165,42.3077144859696
"210",-71.1142234938402,42.3083992501856
"211",-71.1192925194532,42.3069679555788
"212",-71.1183243562516,42.3090470725597
"213",-71.1146962855526,42.3051138647725
"214",-71.1190431073285,42.3114790613064
"215",-71.1298326991781,42.3061055327804
"216",-71.1358897903181,42.3098852810166
"218",-71.1238555845258,42.3116977211381
"219",-71.125039330777,42.3116519867263
"220",-71.1266747650289,42.3104540807039
"221",-71.1184295608733,42.3116557614349
"224",-71.1176298579497,42.3070399890022
"225",-71.1209765019398,42.3092569684918
"228",-71.1257162349522,42.3067323803493
"229",-71.1190249394694,42.3087825408008
"230",-71.1184637522896,42.311439039594
"231",-71.1168503958896,42.3069914310463
"232",-71.1222787387583,42.3130884577092
"233",-71.1282204444298,42.3044723138154
"234",-71.1175676274756,42.3112435799043
"236",-71.1132916826487,42.3100028455272
"238",-71.1192950370062,42.3102555411039
"239",-71.1206530569259,42.3126954473525
"240",-71.1167890404045,42.3041207536024
"241",-71.1202177111514,42.3089847742248
"243",-71.1281901398401,42.3136502933923
"245",-71.1183690133035,42.3094223326734
"246",-71.1259145393662,42.310771508899
"248",-71.1121355674004,42.3073278646299
"252",-71.1233734458234,42.3121980502576
"255",-71.1200572092533,42.310811440423
"258",-71.1188457724167,42.3114655978317
"261",-71.1279896881603,42.3044680831103
"262",-71.1230095564044,42.3122614415577
"264",-71.1213515739815,42.3060514058247
"266",-71.1185658341129,42.3067771388972
"267",-71.1177278770954,42.3106413011564
"268",-71.1164400526118,42.3017481602864
"269",-71.1169991562329,42.3111672834732
"273",-71.1219196143764,42.3084891742606
"274",-71.117123715045,42.309164507705
"275",-71.1259215349647,42.3115013851132
"279",-71.1163813072396,42.3080761847989
"281",-71.112035064771,42.309150491126
"282",-71.1154934940815,42.3100790838797
"284",-71.1138990045036,42.307024635699
"287",-71.1146775607506,42.3077015746832
"289",-71.1192137544195,42.3085188022018
"291",-71.1267981454639,42.3140372422757
"295",-71.1143893134125,42.3056796860826
"299",-71.1244547676481,42.3102379645205
"302",-71.1184204883254,42.3063066834906
"304",-71.12466364206,42.3091405049875
"305",-71.1157537924081,42.3100532720266
"306",-71.1213685647044,42.3111470046395
"307",-71.1206866933409,42.3072529906884
"308",-71.1195190083842,42.309332936457
"310",-71.1257635737204,42.3069924831718
"312",-71.1239862375947,42.308920989797
"314",-71.1190936901622,42.3081994859
"315",-71.1185748338032,42.3099485821512
"316",-71.1220774361816,42.308472580664
"321",-71.1194537834237,42.3101051080628
"324",-71.1166329392618,42.3045090090629
"326",-71.1284513140754,42.3138176639328
"327",-71.118812862711,42.3059177142624
"328",-71.1265717816417,42.3111072351929
"333",-71.1203493879198,42.3081173283084
"336",-71.1194253470149,42.3117169768816
"337",-71.1280315433097,42.3072413562436
"338",-71.1250681779451,42.3120820154217
"340",-71.1186521443021,42.3081291512156
"342",-71.1366244507253,42.3096683513329
"343",-71.1184014921833,42.3092141900943
"347",-71.129913395738,42.3116621869133
"351",-71.1167575054888,42.3103830102573
"353",-71.1157047573915,42.3076541682598
"354",-71.1202622196483,42.3069015120489
"356",-71.1248889077354,42.3101777168046
"357",-71.1202554219581,42.3033545082607
