"","x","y"
"213",-71.1072675711906,42.3134335036312
"214",-71.1049332245682,42.3108671433703
"215",-71.1062461575402,42.3097445232117
"216",-71.1038852968357,42.3102622488598
"218",-71.1042820777785,42.3104022596802
"219",-71.1071062007759,42.312202588899
"223",-71.1097375218682,42.3110054117978
"226",-71.103671840628,42.3104886037425
"228",-71.1074548408515,42.3109360277212
"229",-71.1106745988357,42.3098018916124
"230",-71.1100991956064,42.3117837759086
"231",-71.1076611343761,42.3109801184363
"232",-71.1065424846508,42.3116457235116
"234",-71.1056332113144,42.3118624359647
"235",-71.1087923331125,42.3100247597584
"237",-71.1082684392185,42.31157053617
"238",-71.1073556055474,42.3113142606023
"239",-71.1024081222829,42.3082612872791
"240",-71.1078316564335,42.3108199760775
"241",-71.1054067385149,42.3091057222239
"243",-71.1062201465074,42.3105426993204
"244",-71.1051138448831,42.3119448460729
"245",-71.106000350509,42.311386270185
"246",-71.1076826826856,42.3127543617683
"247",-71.1070966790161,42.3104929700931
"248",-71.1085597947636,42.3126189452227
"249",-71.1022750703604,42.3088382720125
"251",-71.108186468295,42.3105463908259
