x,y
-71.09416147,42.35751783
-71.09326012,42.35990431
-71.09412423,42.3577734
-71.0955965,42.35764605
-71.09476473,42.35571758
-71.09154214,42.35859257
-71.0938056,42.35826904
-71.09588665,42.35911428
-71.0916337,42.35650321
-71.09167653,42.35862994
-71.09343508,42.36018107
-71.09381109,42.3551357
-71.09360032,42.35925428
-71.09419328,42.35903538
-71.09126611,42.35708383
-71.09322466,42.35968972
-71.09376442,42.36028188
-71.09483907,42.3556689
-71.08958874,42.35613556
-71.09644391,42.35508921
-71.09362871,42.35958
-71.09613754,42.35747853
-71.09291376,42.35910075
-71.09726072,42.35804474
-71.0907645,42.35642419
-71.09230625,42.3552338
-71.09342754,42.35635299
-71.09477226,42.35715288
-71.09274231,42.35797123
-71.09292061,42.35781674
-71.09172624,42.35853885
-71.09305781,42.35896373
-71.09186012,42.35564633
-71.09188241,42.35441961
-71.09288239,42.35812284
-71.0945619,42.35870524
-71.09271969,42.35928001
-71.09202698,42.35930573
-71.09285506,42.35951585
-71.09449242,42.35820475
-71.093363,42.35864885
-71.09247571,42.35751148
-71.0951195,42.35756442
-71.09298721,42.35641145
-71.0933696,42.35770721
-71.09108304,42.35920474
-71.09251074,42.35944446
-71.09008371,42.35783178
-71.09438074,42.35692825
-71.09282711,42.35903912
-71.09250567,42.35869978
-71.09162645,42.35790356
-71.09406574,42.3590227
-71.09544813,42.35744891
-71.0939353,42.3575935
-71.0942731,42.3574055
-71.09278738,42.35940653
-71.0947371,42.35806187
-71.09451451,42.3560894
-71.09253793,42.35527122
-71.09278556,42.35966404
-71.09459106,42.35583151
-71.0914383,42.35515303
-71.09111646,42.3562568
-71.09530215,42.35830294
-71.09446495,42.35767277
-71.09244042,42.35685859
-71.09220075,42.35743012
-71.09318125,42.35903923
-71.09126454,42.35575537
-71.09537805,42.35672994
-71.09382394,42.35974528
-71.09267072,42.3596364
-71.0949879,42.35984755
-71.08990228,42.35830818
-71.09159267,42.35915062
-71.09195698,42.35733222
-71.09453982,42.35492665
-71.09309467,42.3598615
-71.09117458,42.35937991
-71.0910525,42.35828087
-71.08948503,42.35719926
-71.09230955,42.35540199
-71.09479731,42.35912959
-71.09515609,42.35782803
-71.09126932,42.35730804
-71.09388243,42.35861642
-71.09298128,42.35674624
-71.09051347,42.35791272
-71.09365694,42.35770878
-71.09625863,42.35855241
-71.09308683,42.35886586
-71.09207317,42.35706224
-71.0946432,42.3579094
-71.09279987,42.35913533
-71.09447116,42.35660152
-71.09272461,42.35881642
-71.09385579,42.35395032
-71.09458826,42.35557781
-71.09257742,42.35863763
-71.09358786,42.35638384
-71.09350619,42.35958231
-71.09096603,42.35603228
-71.0929193,42.35447345
-71.0913969,42.35897512
-71.09112818,42.35580953
-71.09385443,42.3577778
-71.09209806,42.35867807
-71.0914095,42.35889968
-71.09409949,42.35730581
-71.09601686,42.35855442
-71.09565844,42.35783977
-71.09307565,42.35847066
-71.09242511,42.35700276
-71.0929482,42.35826539
-71.09495535,42.35446333
-71.09557812,42.35729123
-71.09474021,42.35815596
-71.09401644,42.3595407
-71.09284973,42.35668194
-71.096566,42.35977722
-71.09237043,42.35958623
-71.0935347,42.35746197
-71.09448855,42.35615566
-71.0962494,42.35825098
-71.09579014,42.3557767
-71.09283811,42.35745961
-71.09217886,42.35736232
-71.09300144,42.35924859
-71.09325104,42.35903865
-71.09355357,42.35740471
-71.0939951,42.36004113
-71.09204756,42.35705267
-71.09248992,42.35795148
-71.09267996,42.36004366
-71.09614372,42.35723533
-71.09354329,42.36032291
-71.09371368,42.35976571
-71.0899908,42.35844328
-71.09446358,42.35690454
-71.09301341,42.35592142
-71.09448313,42.35698367
-71.0943974,42.35721368
-71.09103288,42.35763504
-71.09353891,42.35759079
-71.09095603,42.35945174
-71.09364961,42.36018053
-71.09347858,42.35939627
-71.0945841,42.35874436
-71.0952104,42.35677525
-71.09076737,42.35869527
-71.09063152,42.35930794
-71.09336783,42.35796277
-71.09428224,42.35766072
-71.09509692,42.35828844
-71.09125173,42.35793234
-71.09307552,42.35737885
-71.09405657,42.35869571
-71.09525985,42.35812865
-71.09305938,42.35889336
-71.09326869,42.35774044
-71.09109655,42.35855361
-71.09442591,42.35808303
-71.0946595,42.35573268
-71.09278518,42.35538547
-71.09370962,42.35706396
-71.09498046,42.35887249
-71.09570823,42.3574774
-71.09335341,42.35604795
-71.09534131,42.35484963
-71.09249106,42.35803842
-71.09136366,42.35894198
-71.0914478,42.35848094
-71.09326505,42.357469
-71.09389213,42.35520527
-71.0964321,42.35719556
-71.09519813,42.36024162
-71.09125849,42.35825347
-71.09292945,42.35651681
-71.09105933,42.35849568
-71.0924864,42.35933196
-71.09321288,42.35420522
-71.09292371,42.35807852
-71.09376154,42.35940331
-71.09568264,42.35960757
-71.09640669,42.3593186
-71.09630818,42.35854317
-71.09239188,42.35685223
-71.09390419,42.35972255
-71.09259327,42.35557007
-71.09463597,42.35829651
-71.09474997,42.35801651
-71.09428651,42.35782839
-71.09135488,42.35657959
-71.09353152,42.3599575
-71.09414829,42.35899822
-71.0953309,42.35710317
-71.09468843,42.35930901
-71.09023155,42.35780338
-71.09160423,42.3591814
-71.09013719,42.35751996
-71.09370214,42.35839796
-71.09329639,42.35844733
-71.0961991,42.35737838
-71.09250138,42.35974101
-71.09334524,42.35752975
-71.09248102,42.35913758
-71.09448475,42.35741553
-71.09406899,42.35591632
-71.09539584,42.35978515
-71.09313639,42.36020793
-71.09458776,42.36016873
-71.09349367,42.35616822
-71.09389962,42.3584853
-71.09019654,42.3564756
-71.09070585,42.35595312
-71.09177234,42.35695795
-71.09408606,42.35714168
-71.09386278,42.35492173
-71.09389923,42.35878781
-71.09558349,42.35663878
-71.08906928,42.35785593
-71.09531877,42.35685986
-71.09296153,42.3577207
-71.09257864,42.35665955
-71.09335258,42.3566241
-71.09553675,42.35691713
-71.09339642,42.35579024
-71.09241163,42.35843925
-71.09414482,42.35998472
-71.09139377,42.35765629
-71.09435496,42.3563081
-71.09386373,42.36023563
-71.09367137,42.3567604
-71.09312467,42.35934354
-71.09396452,42.35986427
-71.09294247,42.35852971
-71.09314243,42.357755
-71.0923132,42.3552924
-71.09076501,42.35688549
-71.09564137,42.35838327
-71.09448422,42.36023425
-71.09376263,42.35829989
-71.09076073,42.35833518
-71.09132557,42.35911308
-71.09360289,42.35613406
-71.09296559,42.35601889
-71.09476593,42.35746069
-71.09259712,42.35754011
-71.09545098,42.35933138
-71.09409555,42.35822847
-71.09456418,42.35646543
-71.09308082,42.35939866
-71.0935543,42.358749
-71.09265308,42.3548835
-71.0955437,42.35772826
-71.09243821,42.35590318
-71.09477433,42.35860328
-71.09417502,42.3558786
-71.09418649,42.35726354
-71.09111155,42.35747973
-71.09425945,42.35634553
-71.09273214,42.35826583
-71.09278509,42.35918309
-71.09193456,42.35947824
-71.0924652,42.35766269
-71.08889405,42.35575946
-71.09515023,42.35997053
-71.09253155,42.35621514
-71.09138895,42.35877619
-71.09423921,42.35939506
-71.08969247,42.35567842
-71.09339402,42.35407707
-71.09483289,42.35647109
-71.09334126,42.35559554
-71.09286981,42.35794887
-71.09482151,42.35815916
-71.09195803,42.35618798
-71.09092541,42.35826211
-71.09361991,42.35803254
-71.09377029,42.35616496
-71.09537924,42.35720056
-71.09410455,42.35443682
-71.09160132,42.35738164
-71.09663167,42.3560662
-71.09076448,42.3572572
-71.09317923,42.35708019
-71.09222138,42.35938876
-71.09267428,42.35769889
-71.09472801,42.35648967
-71.09370457,42.35610012
-71.09284668,42.35922147
-71.09358012,42.35718342
-71.09190029,42.35772214
-71.09471833,42.35594453
-71.09411044,42.35937104
-71.0917087,42.35681732
-71.09167331,42.35834686
-71.09437613,42.35639286
-71.09121072,42.35780503
-71.09537843,42.35761152
-71.0944963,42.35670187
-71.0919763,42.35716431
-71.09426348,42.35647904
-71.09382172,42.36033071
-71.09245872,42.35732903
-71.09171495,42.35893203
-71.0934392,42.35877217
-71.09606129,42.35895972
-71.09233355,42.35879864
-71.09465473,42.35587345
-71.09371061,42.35827188
-71.09039848,42.35768147
-71.09472096,42.35905578
-71.09103132,42.35805163
-71.0922907,42.35441249
-71.0913438,42.35814296
-71.09206021,42.35930795
-71.0944968,42.35772798
-71.09329685,42.35587533
-71.09097938,42.35661212
-71.09462464,42.35706076
-71.09439132,42.35556353
-71.09291416,42.36004503
-71.09160773,42.35950278
-71.09630118,42.35728046
-71.09582822,42.35741067
-71.0940401,42.36000514
-71.09421611,42.35635405
-71.09330769,42.35925032
-71.09373437,42.35693429
-71.09429987,42.35915468
-71.09294766,42.35947491
-71.0933069,42.35602019
-71.09257636,42.35982582
-71.09377131,42.3599274
-71.09566971,42.3550014
-71.09534201,42.35963747
-71.09275207,42.35839103
-71.09537872,42.36140722
-71.09253574,42.35867996
-71.09602658,42.35867662
-71.09069422,42.35918635
-71.09460761,42.3579328
-71.09183229,42.35856838
-71.0934713,42.3574938
-71.09237134,42.35894389
-71.09043547,42.35644521
-71.09317093,42.35739267
-71.09154805,42.35851043
-71.09298971,42.35777349
-71.09136513,42.35893766
-71.09321903,42.35548488
-71.0943281,42.35772752
-71.09433095,42.35774555
-71.09343159,42.3573695
-71.09494187,42.35967249
-71.09501582,42.35727561
-71.09318139,42.36001895
-71.09333638,42.35742113
-71.09486294,42.35870069
-71.09161789,42.35482163
-71.09278757,42.35986445
-71.09070714,42.35842177
-71.09194474,42.35784454
-71.09020075,42.35608017
-71.09348698,42.35946163
-71.09372932,42.35651813
-71.09474096,42.35813516
-71.09395424,42.35684029
-71.09255967,42.3568832
-71.09176343,42.35775352
-71.09416452,42.36002203
-71.09516308,42.36062926
-71.09266339,42.35922296
-71.09441047,42.35781199
-71.09003601,42.35689152
-71.09337452,42.35748227
-71.09161505,42.35627817
-71.09394954,42.35830135
-71.09256139,42.35964553
-71.09292019,42.35778657
-71.09307115,42.36036175
-71.09450022,42.35831405
-71.09217031,42.35886583
-71.09351129,42.36029606
-71.09429127,42.35980429
-71.09511599,42.35629133
-71.0935899,42.35749301
-71.09136322,42.35931911
-71.092023,42.35908142
-71.09375134,42.35928885
-71.09378203,42.3602239
-71.09404715,42.35994628
-71.0949004,42.35926037
-71.09092911,42.35801043
-71.09609156,42.35568501
-71.09325443,42.35778361
-71.09333867,42.35669051
-71.09230473,42.35502437
-71.09211906,42.3580469
-71.0915769,42.35548733
-71.09432094,42.35724663
-71.09167494,42.35617457
-71.092674,42.35962541
-71.09160704,42.35560044
-71.09249709,42.35807632
-71.09105824,42.35649039
-71.09418092,42.3604351
-71.09362642,42.359441
-71.09280697,42.35480978
-71.09344408,42.3565437
-71.09263748,42.35883012
-71.09288841,42.35813624
-71.09226485,42.35696528
-71.09059378,42.3571108
-71.0929429,42.35467421
-71.09361477,42.35405162
-71.09165076,42.35538115
-71.09336594,42.35470323
-71.09323631,42.35989287
-71.09118496,42.35791388
-71.09386373,42.35880217
-71.09384658,42.35749685
-71.09274457,42.35882427
-71.09464436,42.3585475
-71.09493491,42.35782567
-71.09399812,42.35973625
-71.09203602,42.35701424
-71.09180554,42.35939817
-71.09622307,42.35651615
-71.09457247,42.35417068
-71.09360593,42.35746777
-71.09304537,42.35983817
-71.09173386,42.35894655
-71.09373931,42.35786114
-71.09400608,42.35829377
-71.09351147,42.35678628
-71.09392419,42.35600804
-71.09251215,42.35735532
-71.09059413,42.35837249
-71.09293785,42.35715728
-71.09153909,42.35707506
-71.09503007,42.35789153
-71.09489643,42.3562442
-71.09276202,42.35917707
-71.08995986,42.35834312
-71.09230362,42.35802719
-71.09239009,42.35774304
-71.09288797,42.35899701
-71.0936427,42.35864555
-71.09371288,42.35691598
-71.09252308,42.35867952
-71.09357524,42.35927372
-71.09447346,42.35789665
-71.09507789,42.35752304
-71.09522964,42.35505746
-71.09095719,42.35916697
-71.09458024,42.35876516
-71.09381458,42.35725594
-71.09150954,42.35537344
-71.09423091,42.35893744
-71.09450315,42.35770939
-71.09002944,42.35853075
-71.09337218,42.35775305
-71.09066117,42.35545569
-71.09372175,42.36065172
-71.09367735,42.35652475
-71.09133288,42.35631299
-71.0927265,42.35732038
-71.09216396,42.35767591
-71.09338393,42.36017897
-71.09477348,42.35661285
-71.09205125,42.35950999
-71.09261261,42.36025868
-71.09027994,42.35766392
-71.09184344,42.35535677
-71.09577811,42.35778209
-71.09492128,42.35911443
-71.09499931,42.3589419
-71.09375179,42.35802298
-71.09183683,42.35810447
-71.0940211,42.35743844
-71.09574623,42.35737401
-71.09293332,42.35866359
-71.09019644,42.35553123
-71.09251011,42.35769844
-71.09345986,42.35977872
-71.09379803,42.35956806
-71.09154154,42.35882118
-71.09290036,42.36032005
-71.0927336,42.35706633
-71.09328231,42.35866817
-71.09173107,42.35693898
-71.09514372,42.35968007
-71.09252614,42.35969261
-71.09304506,42.35765124
-71.09113625,42.35832255
-71.09316328,42.35805999
-71.09463273,42.35676554
-71.09073349,42.35706831
-71.09471554,42.35806917
-71.09550581,42.35520284
-71.09288034,42.36015383
-71.09447951,42.35776802
-71.09419946,42.357266
-71.09010899,42.35612596
-71.09337592,42.35724047
-71.0954569,42.35558514
-71.09253216,42.35968413
-71.09104147,42.3592858
-71.09308557,42.35713648
-71.0931158,42.36016577
-71.09431822,42.35903996
-71.09127341,42.35752514
-71.09559699,42.35933969
-71.09471262,42.35638072
-71.09389436,42.35769162
-71.09332088,42.35764619
-71.09457713,42.35868067
-71.09061878,42.35709934
-71.09499853,42.3572655
-71.09201403,42.35694116
-71.09051399,42.35793763
-71.0930809,42.3558191
-71.09443407,42.3557752
-71.0943561,42.35889917
-71.09549382,42.3583481
-71.09296125,42.35903882
-71.09341556,42.35466982
-71.09292583,42.35791399
-71.09555301,42.35725931
-71.09299686,42.35868789
-71.09259968,42.35597932
-71.09341135,42.35811845
-71.09091476,42.35764631
-71.09274123,42.35561772
-71.0939254,42.36075253
-71.0923535,42.35955966
-71.09393637,42.35730685
-71.09163623,42.35958238
-71.09442973,42.3591747
-71.09489169,42.35783118
-71.09250928,42.36011013
-71.09146574,42.35863182
-71.09530484,42.35679612
-71.09136154,42.35623305
-71.09290026,42.35484904
-71.09502395,42.35768789
-71.09350676,42.35712669
-71.0937483,42.3572402
-71.09426127,42.3563451
-71.0949073,42.35908576
-71.09354029,42.35473985
-71.09274579,42.35555325
-71.09254251,42.35588519
-71.09357554,42.35764188
-71.08987272,42.3587065
-71.0910126,42.35947891
-71.09092798,42.3553323
-71.0914799,42.35684521
-71.0910024,42.35946899
-71.0910415,42.35758287
-71.09205458,42.35693308
-71.09414805,42.35926934
-71.09411487,42.3592102
-71.09004142,42.35693489
-71.09227346,42.35631311
-71.09525928,42.35797566
-71.09484983,42.35971002
-71.09371035,42.35997125
-71.09530162,42.35856277
-71.09479274,42.36040831
-71.09157214,42.35631112
-71.09298464,42.35844246
-71.09283786,42.3582456
-71.09284298,42.3573542
-71.09453709,42.35861885
-71.09245934,42.35637222
-71.09594639,42.35834772
-71.09298842,42.35681647
-71.09382348,42.35764818
-71.09453843,42.35730095
-71.0950886,42.36045289
-71.09124805,42.35821718
-71.09152422,42.3576737
-71.09182021,42.35761986
-71.0946028,42.35582065
-71.09424117,42.35758934
-71.09209793,42.35713855
-71.09303079,42.35626299
-71.0935056,42.35948825
-71.0930452,42.35720481
-71.09570563,42.35570887
-71.09630378,42.3593126
-71.09361555,42.35807525
-71.09404317,42.35932817
-71.09140124,42.35711034
-71.09524562,42.3571379
-71.0905879,42.35747976
-71.09018097,42.3583227
-71.0929607,42.35811561
-71.0951661,42.35519138
-71.09365342,42.35742129
-71.090978,42.35841705
-71.0933588,42.35863842
-71.09361736,42.35945882
-71.09191033,42.35929773
-71.09261772,42.36008042
-71.09178395,42.35506063
-71.09434344,42.3609928
-71.09394833,42.35842667
-71.09217449,42.36004915
-71.09408016,42.35676574
-71.09381067,42.35905736
-71.09413185,42.35985213
-71.09145325,42.35845264
-71.09061378,42.35865248
-71.09440158,42.35691702
-71.09229153,42.35652011
-71.09491363,42.35741216
-71.09292177,42.35955818
-71.09520058,42.35647717
-71.09456946,42.35945944
-71.09210175,42.35820443
-71.09405164,42.35990093
-71.09105542,42.35753048
-71.09227551,42.35728995
-71.09137368,42.35906459
-71.09238599,42.35792116
-71.09258725,42.35974182
-71.09342001,42.35907863
-71.09607301,42.35613451
-71.09410473,42.35775299
-71.09333665,42.35617364
-71.09207537,42.35741098
-71.09579832,42.35690582
-71.0939587,42.35793688
-71.09629843,42.3580533
-71.09402182,42.35973415
-71.09248504,42.35676483
-71.09372983,42.35744029
-71.09224076,42.35764573
-71.09551469,42.35839487
-71.09517862,42.35788216
-71.09553771,42.35764518
-71.09336337,42.35560805
-71.09376113,42.35822092
-71.09398655,42.36037791
-71.09342922,42.36020062
-71.09344925,42.35609623
-71.09323963,42.35794814
-71.09316169,42.35694618
-71.09430078,42.35840536
-71.09252688,42.35872497
-71.09356575,42.35696047
-71.09432162,42.35943618
-71.09094789,42.35705774
-71.09220938,42.35693375
-71.09018624,42.35765729
-71.09443425,42.35601736
-71.09216254,42.35682076
-71.09115834,42.35790804
-71.09116622,42.35751925
-71.09702685,42.35830983
-71.09201711,42.35953793
-71.09207453,42.35771165
-71.09251063,42.35860132
-71.09424928,42.3611303
-71.09134652,42.35862608
-71.09280888,42.35704746
-71.09434812,42.35986474
-71.09226602,42.35679053
-71.09293616,42.35714963
-71.09167777,42.3596048
-71.09334178,42.35875253
-71.09462511,42.35729312
-71.09044877,42.35861098
-71.09535597,42.35883912
-71.09361026,42.35844269
-71.09386434,42.35818197
-71.09409918,42.35633145
-71.09252144,42.35815041
-71.09385181,42.35712043
-71.09586838,42.35763241
-71.0900414,42.35648189
-71.09371822,42.35914994
-71.09319738,42.35750607
-71.09184364,42.35658107
-71.09213784,42.3571461
-71.09469274,42.35749358
-71.09332651,42.35882771
-71.09395794,42.35724043
-71.09373537,42.35864545
-71.09388039,42.35780117
-71.0928236,42.35546405
-71.09518294,42.35845924
-71.09308024,42.35646513
-71.09201992,42.35878776
-71.09395336,42.35815035
-71.09267956,42.35605518
-71.09226972,42.35674366
-71.09204395,42.35971323
-71.09331031,42.36027291
-71.09184762,42.35982356
-71.09681423,42.35947323
-71.09158754,42.3573449
-71.09412425,42.35726427
-71.09356234,42.35805388
-71.09180414,42.35721674
-71.09257729,42.35814731
-71.09509724,42.35784315
-71.09272908,42.35675446
-71.09105384,42.35691253
-71.09235327,42.35699049
-71.09201741,42.35860921
-71.08926664,42.35784836
-71.09330453,42.35822326
-71.09412901,42.35717921
-71.09491629,42.35966063
-71.09288793,42.35820171
-71.09464979,42.36063796
-71.09595058,42.36100304
-71.09402577,42.35666055
-71.09189909,42.35891498
-71.09204167,42.35860673
-71.09203585,42.35900097
-71.09574856,42.35772439
-71.0941901,42.35765313
-71.09346885,42.35547315
-71.09112085,42.35741126
-71.09293096,42.35886703
-71.09040149,42.3572418
-71.09144029,42.35966007
-71.09352845,42.35622508
-71.09418136,42.35822146
-71.09328641,42.35899172
-71.09301442,42.35641425
-71.09559013,42.3614922
-71.09370954,42.35676887
-71.09478744,42.35908109
-71.09305334,42.35918256
-71.09419893,42.35607377
-71.09521997,42.35588509
-71.0939554,42.36074086
-71.09166994,42.35702242
-71.09283264,42.35604438
-71.09559356,42.36113467
-71.09319064,42.35981348
-71.09460401,42.35825246
-71.09337121,42.35705599
-71.09441971,42.35876683
-71.09489373,42.357994
-71.09338694,42.35799149
-71.09303121,42.35996341
-71.09164829,42.35749691
-71.09310521,42.36019257
-71.09361191,42.35538315
-71.0921756,42.35958048
-71.09233401,42.35676477
-71.09295901,42.35738538
-71.09161501,42.35861585
-71.09039319,42.35900814
-71.09578118,42.35892223
-71.09278936,42.35818359
-71.09234231,42.35949151
-71.08941355,42.35833684
-71.09506062,42.35774538
-71.0944394,42.35878679
-71.09281175,42.35863144
-71.09300465,42.3563169
-71.09246365,42.35883728
-71.09369219,42.36034711
-71.09169962,42.35781544
-71.09484787,42.3577379
-71.09296921,42.3571595
-71.09288174,42.3567045
-71.09029496,42.35647938
-71.09248657,42.35470067
-71.09571378,42.35520936
-71.09221518,42.36005926
-71.09477493,42.3572777
-71.0929402,42.36013148
-71.09177468,42.35937696
-71.09041365,42.35694747
-71.09452765,42.3575235
-71.09362819,42.35437653
-71.0897838,42.35758497
-71.09449743,42.36104896
-71.09168855,42.3575371
-71.09445124,42.35760579
-71.09298016,42.35793624
-71.09464258,42.35573958
-71.09221649,42.35739375
-71.09564834,42.35978855
-71.09016037,42.35719767
-71.09280073,42.3568286
-71.09607736,42.35958716
-71.09390293,42.35529037
-71.09557901,42.35835239
-71.09137927,42.35664302
-71.09519574,42.35928945
-71.09401725,42.35701555
-71.09403484,42.35784704
-71.09225281,42.35804609
-71.09352218,42.35787892
-71.09456733,42.35709134
-71.09357444,42.35367393
-71.0909134,42.35635128
-71.09258751,42.3593227
-71.09191394,42.357743
-71.09222514,42.35790424
-71.09385789,42.35882982
-71.09516137,42.35622402
-71.09372787,42.35615337
-71.09002929,42.35773886
-71.09505559,42.35740034
-71.0946082,42.35510283
-71.09433885,42.35601518
-71.09348325,42.3564329
-71.09651759,42.35745359
-71.09241998,42.35818091
-71.09114305,42.3591745
-71.09529838,42.35957376
-71.09378645,42.35812557
-71.09069732,42.35811328
-71.09638964,42.3572265
-71.09266784,42.35754984
-71.09270022,42.35920255
-71.09465125,42.35741436
-71.09366498,42.35963296
-71.09200319,42.35561863
-71.09325644,42.35854795
-71.09252791,42.35932583
-71.09313388,42.35520045
-71.09366923,42.35701825
-71.0936233,42.35610017
-71.09087443,42.35674598
-71.09103612,42.35902032
-71.08878413,42.35680048
-71.09360113,42.36055919
-71.09200961,42.35695291
-71.09331261,42.3578908
-71.09254449,42.3582036
-71.09088518,42.3569481
-71.09197294,42.35946184
-71.09362959,42.36041398
-71.0929812,42.35956512
-71.0922516,42.35690446
-71.09096599,42.35702212
-71.09301461,42.35789434
-71.09256661,42.36002668
-71.09405917,42.35798461
-71.09366052,42.35880809
-71.09179378,42.35726374
-71.09476105,42.35930285
-71.09291378,42.35785139
-71.0914492,42.35877009
