"","x","y"
"163",-71.072867216442,42.3390024333572
"164",-71.0735023176535,42.3407360747892
"165",-71.0742337393261,42.3383049322001
"166",-71.0728601202688,42.3394403355336
"167",-71.0749589368232,42.3391541651878
"168",-71.0736759829659,42.3378839283592
"169",-71.0754441469202,42.3369208982347
"171",-71.074262057885,42.3382766633531
"174",-71.0730606216703,42.3403179070513
"176",-71.0733770406516,42.339475357889
"177",-71.0739957751897,42.3405679439648
"178",-71.0751762952171,42.3376399255423
"179",-71.0741045678008,42.3401921433547
"181",-71.0735278966714,42.3378480356884
"182",-71.0740554564004,42.3402135633268
"183",-71.0737271627899,42.3408956269604
"184",-71.0728596707135,42.3410145595647
"185",-71.0734034499229,42.3393003782165
"188",-71.0748313717483,42.3390654169885
"189",-71.0750274092614,42.3394546762213
"190",-71.074147110872,42.3373696368795
"192",-71.0745599209889,42.3372577906821
"193",-71.0730873534542,42.3382781788917
"195",-71.0737528669452,42.3395900157879
"197",-71.0746277885634,42.3395281013022
"199",-71.0753257710778,42.3382925573238
"200",-71.0737501289213,42.3384494937964
"201",-71.0727781707808,42.3387515763834
"203",-71.0739585537531,42.3393011787872
"205",-71.0737759430532,42.3381651589362
"207",-71.0738735378176,42.3384805566957
"208",-71.0743814512076,42.3381883344719
"209",-71.0728413465422,42.3402882501988
"210",-71.0728449661804,42.3381756514701
"211",-71.0731563590529,42.3387997504673
"212",-71.074593481204,42.3384124598468
"213",-71.0737141283168,42.3401003672942
"215",-71.0752842675707,42.3396914245264
"216",-71.0726975243301,42.3408478188999
"217",-71.0746537017325,42.3390352180852
"218",-71.0742841688871,42.3387142511166
"219",-71.0738024973805,42.3396995770495
"220",-71.0746898141488,42.3389090137645
"222",-71.0739780753728,42.3390728140996
"223",-71.0744238534723,42.338382089198
"224",-71.0749502181408,42.3379260290376
"225",-71.0749862401888,42.339217695343
"226",-71.074776702198,42.3400865155567
"227",-71.074930697918,42.3374137191567
"228",-71.0746318602252,42.3378303826053
"230",-71.0733631655279,42.3399029614343
"231",-71.0741091085263,42.3409468877533
"232",-71.0738171641694,42.3396278320592
"234",-71.0736988734175,42.3385599314377
"235",-71.0735523970789,42.3400894672499
"237",-71.0745655258565,42.3397083673087
"238",-71.0742683016933,42.3375873160521
"239",-71.0735659620465,42.3385024269871
"240",-71.0747202824205,42.3375262487889
"241",-71.0747460619424,42.3372498776193
"242",-71.0742825682224,42.339243841666
"243",-71.0751523510915,42.3393062981495
"244",-71.0740143022941,42.3378430801049
"245",-71.075473524015,42.3393983950161
"251",-71.0749661311611,42.3385687205968
"252",-71.074296120159,42.3410335642413
"253",-71.0754503173751,42.3391305943805
"254",-71.0743973233113,42.3387552075852
"255",-71.0744290423254,42.3380307440393
"256",-71.0745099942605,42.3406068413835
"257",-71.0742286072001,42.3379400683352
"258",-71.0725867268181,42.340505617887
"259",-71.0743093853169,42.3399438756054
"261",-71.0738014730261,42.3394472889883
"264",-71.0758319985692,42.3389750209325
"265",-71.0733104117946,42.3396405683269
